# x0 = 0.975
# diagdir ='/global/cscratch1/sd/drhatch/ETG_archives/AUGB1_ETG2/scanfiles0002' 
1.000000000000000000e+01 2.242241913679999854e+01 -1.059910736770000028e+01
2.000000000000000000e+01 3.960179508259999892e+01 -3.800705638920000240e+01
4.000000000000000000e+01 6.641200000000000614e+01 -5.212199999999999989e+01
5.000000000000000000e+01 7.673038449099999525e+01 -5.658231622750000156e+01
6.000000000000000000e+01 9.511700000000000443e+01 -1.468069999999999879e+02
8.000000000000000000e+01 1.232270932109999961e+02 4.472001962630000094e+01
1.200000000000000000e+02 1.184150000000000063e+02 -2.458700000000000045e+02
1.600000000000000000e+02 4.880899999999999750e+01 -3.486779999999999973e+02
2.400000000000000000e+02 4.037899999999999778e+01 -1.859240000000000066e+02
