#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.343750000000000000e+00 7.681259294038111420e+02 -1.968771679213709547e+02 -2.110485977526611521e+02
-6.338541666666666963e+00 7.780347013400008791e+02 -1.973555803557293302e+02 -2.116317522603100656e+02
-6.333333333333333037e+00 7.880506087091127938e+02 -1.978747211019642407e+02 -2.122561884536551133e+02
-6.328125000000000000e+00 7.981755379462420024e+02 -1.982364075601068407e+02 -2.127236963582152498e+02
-6.322916666666666963e+00 8.083890323618824141e+02 -1.986477016018768040e+02 -2.132413314148753329e+02
-6.317708333333333037e+00 8.186982297928952903e+02 -1.990053641171393224e+02 -2.137058194496749479e+02
-6.312500000000000000e+00 8.291095084189768158e+02 -1.990974655122372496e+02 -2.139051840008394549e+02
-6.307291666666666963e+00 8.396099068630886677e+02 -1.991957236531193018e+02 -2.141111313475836653e+02
-6.302083333333333037e+00 8.501995159751816118e+02 -1.993356119127648469e+02 -2.143590950550830883e+02
-6.296875000000000000e+00 8.608423919196712859e+02 -1.995863736678745965e+02 -2.147183297756826619e+02
-6.291666666666666963e+00 8.715376765738317317e+02 -1.996016366399100832e+02 -2.148424220719604705e+02
-6.286458333333333037e+00 8.822501594767358029e+02 -1.995174989373285825e+02 -2.148674765934533468e+02
-6.281250000000000000e+00 8.929695909633705924e+02 -1.994948618487396743e+02 -2.149543643501917245e+02
-6.276041666666666963e+00 9.036824584023788702e+02 -1.992688603533277103e+02 -2.148381929540274200e+02
-6.270833333333333037e+00 9.143874995563907078e+02 -1.991683087831265766e+02 -2.148477209921926772e+02
-6.265625000000000000e+00 9.250883827157961150e+02 -1.986788830600428639e+02 -2.144685632934001376e+02
-6.260416666666666963e+00 9.357642598822640139e+02 -1.983306503927028928e+02 -2.142307644448644908e+02
-6.255208333333333037e+00 9.463985349868112280e+02 -1.978054128053150862e+02 -2.138160942557920521e+02
-6.250000000000000000e+00 9.569458427463564476e+02 -1.973273359643513345e+02 -2.134487312998769823e+02
-6.244791666666666963e+00 9.673785643220467136e+02 -1.968827451709225613e+02 -2.131149799931611142e+02
-6.239583333333333037e+00 9.776808990305204361e+02 -1.961456250188714989e+02 -2.124887876508679483e+02
-6.234375000000000000e+00 9.878499670885271371e+02 -1.953890743025178551e+02 -2.118431846660800772e+02
-6.229166666666666963e+00 9.978901395876619063e+02 -1.943541530765548373e+02 -2.109191361418863551e+02
-6.223958333333333037e+00 1.007783841133313899e+03 -1.936227406270911899e+02 -2.102984793116363562e+02
-6.218750000000000000e+00 1.017491996409092849e+03 -1.923978434365989756e+02 -2.091842121816330575e+02
-6.213541666666666963e+00 1.026970097507218725e+03 -1.913878671541444874e+02 -2.082847415030460354e+02
-6.208333333333333037e+00 1.036185618044388775e+03 -1.898373003422628358e+02 -2.068445350220336536e+02
-6.203125000000000000e+00 1.045159082959864008e+03 -1.889552255038561270e+02 -2.060725357288494592e+02
-6.197916666666666963e+00 1.053879043135446182e+03 -1.872321044819827307e+02 -2.044591293539671710e+02
-6.192708333333333037e+00 1.062352603124299094e+03 -1.860106361868855060e+02 -2.033468980425743098e+02
-6.187500000000000000e+00 1.070501312383788445e+03 -1.842167101401649063e+02 -2.016617870253720071e+02
-6.182291666666666963e+00 1.078309820972008310e+03 -1.820321950337863655e+02 -1.995855862765200754e+02
-6.177083333333333037e+00 1.085763850963599907e+03 -1.812409200042445718e+02 -1.989020818183356596e+02
-6.171875000000000000e+00 1.092889643269656972e+03 -1.785881511620286517e+02 -1.963563266115177157e+02
-6.166666666666666963e+00 1.099685747887461048e+03 -1.763066431496103803e+02 -1.941809676420230630e+02
-6.161458333333333037e+00 1.106113789540745074e+03 -1.733678555042293397e+02 -1.913474234187596608e+02
-6.156250000000000000e+00 1.112135552731094549e+03 -1.711982580094231992e+02 -1.892821292073592474e+02
-6.151041666666666963e+00 1.117746749719294485e+03 -1.685217224665132107e+02 -1.867088399138115733e+02
-6.145833333333333037e+00 1.122983282331629425e+03 -1.654204599159633347e+02 -1.837095435100892189e+02
-6.140625000000000000e+00 1.127864980826160718e+03 -1.623551034439815055e+02 -1.807446824584992271e+02
-6.135416666666666963e+00 1.132334287764866758e+03 -1.582256964343162906e+02 -1.767143097653291761e+02
-6.130208333333333037e+00 1.136383159045186403e+03 -1.539504075400704153e+02 -1.725364677855350806e+02
-6.125000000000000000e+00 1.140037455251673919e+03 -1.511739211642274370e+02 -1.698556300669444283e+02
-6.119791666666666963e+00 1.143323414160637185e+03 -1.484348166069973161e+02 -1.672101645457077268e+02
-6.114583333333333037e+00 1.146260591769937946e+03 -1.426474418210650015e+02 -1.615142128813341742e+02
-6.109375000000000000e+00 1.148782451150072347e+03 -1.389877465382230639e+02 -1.579437556131111364e+02
-6.104166666666666963e+00 1.150941617865114040e+03 -1.332746919112913986e+02 -1.523174583260141901e+02
-6.098958333333333037e+00 1.152760888571820487e+03 -1.275515960916101363e+02 -1.466784327800983476e+02
-6.093750000000000000e+00 1.154261685006810467e+03 -1.218890634572508418e+02 -1.410970796740526509e+02
-6.088541666666666963e+00 1.155417764420606318e+03 -1.168153831402442933e+02 -1.361016062559999682e+02
-6.083333333333333037e+00 1.156240875440841364e+03 -1.105763116637414640e+02 -1.299375906474841997e+02
-6.078125000000000000e+00 1.156808192919630301e+03 -1.036819506129317858e+02 -1.231147773737700106e+02
-6.072916666666666963e+00 1.157120211196176570e+03 -9.778006747849532587e+01 -1.172807994121620823e+02
-6.067708333333333037e+00 1.157139406162103796e+03 -9.108038654450301408e+01 -1.106453530797652718e+02
-6.062500000000000000e+00 1.156886125352984891e+03 -8.430223869652027702e+01 -1.039275801344286805e+02
-6.057291666666666963e+00 1.156467267834259701e+03 -7.563298578839568620e+01 -9.531439909157542445e+01
-6.052083333333333037e+00 1.155826469812948062e+03 -6.857263362356916048e+01 -8.830589318115525543e+01
-6.046875000000000000e+00 1.154971245281902384e+03 -6.008645480871277300e+01 -7.986718313112811529e+01
-6.041666666666666963e+00 1.153938383181629661e+03 -5.359063998263159334e+01 -7.341424995562098843e+01
-6.036458333333333037e+00 1.152752519718273561e+03 -4.583286508519742597e+01 -6.569460765020905058e+01
-6.031250000000000000e+00 1.151433249997651046e+03 -3.843807603535876183e+01 -5.833307082319881687e+01
-6.026041666666666963e+00 1.149925456779222941e+03 -2.850017599056799966e+01 -4.842363402645450066e+01
-6.020833333333333037e+00 1.148309592967346816e+03 -1.864602924732605160e+01 -3.859283576292184392e+01
-6.015625000000000000e+00 1.146604113435934096e+03 -1.297032665609918212e+01 -3.293527453248935188e+01
-6.010416666666666963e+00 1.144784957847098440e+03 -4.318055520253412993e+00 -2.429596572378828867e+01
-6.005208333333333037e+00 1.142740995627437769e+03 2.712437315389735204e+00 -1.727361494327810121e+01
-6.000000000000000000e+00 1.140632849717402451e+03 1.231076631447077574e+01 -7.678064654370015951e+00
-5.994791666666666963e+00 1.138512123111351229e+03 2.169549068001023073e+01 1.709438421342308168e+00
-5.989583333333333925e+00 1.136312077661285457e+03 2.868476892107035781e+01 8.706858717535547854e+00
-5.984375000000000000e+00 1.133870410564673193e+03 3.709993621983394974e+01 1.713498834344377997e+01
-5.979166666666666963e+00 1.131322010711242001e+03 4.255058964336642191e+01 2.260378312777077170e+01
-5.973958333333333925e+00 1.128684564885259761e+03 5.206403987994931981e+01 3.214058184406285790e+01
-5.968750000000000000e+00 1.125941122899530228e+03 6.167414993678680446e+01 4.177915514894669258e+01
-5.963541666666666963e+00 1.123005944185003045e+03 6.868698733399979517e+01 4.882524476898817056e+01
-5.958333333333333925e+00 1.119932930891634669e+03 7.585487291748651728e+01 5.603126294449731404e+01
-5.953125000000000000e+00 1.116711552606734813e+03 8.189202096723725788e+01 6.211129264482222823e+01
-5.947916666666666963e+00 1.113312595899488315e+03 8.975052528124126638e+01 7.001726572365512880e+01
-5.942708333333333925e+00 1.109700930714888727e+03 9.623663255690523499e+01 7.655521925372559622e+01
-5.937500000000000000e+00 1.105863685197535233e+03 1.039884713815259829e+02 8.436312994361784945e+01
-5.932291666666666963e+00 1.101866423420980482e+03 1.099682592681685094e+02 9.040329273290659273e+01
-5.927083333333333925e+00 1.097602942854697631e+03 1.158938577061132662e+02 9.639312577244689351e+01
-5.921875000000000000e+00 1.093051711318159960e+03 1.209803690476820037e+02 1.015475422868441626e+02
-5.916666666666666963e+00 1.088249027004477512e+03 1.270005007829546884e+02 1.076392217992120379e+02
-5.911458333333333925e+00 1.083198925356177597e+03 1.323579361681894682e+02 1.130717130524341201e+02
-5.906250000000000000e+00 1.077831369293075568e+03 1.365120154603009723e+02 1.173039992434994758e+02
-5.901041666666666963e+00 1.072132796187986969e+03 1.412147134995939268e+02 1.220878768111059571e+02
-5.895833333333333925e+00 1.066125686898104505e+03 1.459186356310161159e+02 1.268758692162937365e+02
-5.890625000000000000e+00 1.059798229243458081e+03 1.505614855435842401e+02 1.316054764686966507e+02
-5.885416666666666963e+00 1.053130156942310578e+03 1.531027580373915669e+02 1.342359869771228205e+02
-5.880208333333333925e+00 1.046071995876446636e+03 1.578274737763038331e+02 1.390521258375940192e+02
-5.875000000000000000e+00 1.038684722927535404e+03 1.597273100259580758e+02 1.410456011232415392e+02
-5.869791666666666963e+00 1.030954982791626890e+03 1.615491760072887644e+02 1.429631157618244970e+02
-5.864583333333333925e+00 1.022863417875762593e+03 1.647639197220354106e+02 1.462753063910228661e+02
-5.859375000000000000e+00 1.014387547230774430e+03 1.677734909079450176e+02 1.493839118934277508e+02
-5.854166666666666963e+00 1.005533154808878749e+03 1.697863648193606707e+02 1.514972812252354402e+02
-5.848958333333333925e+00 9.963569462546444129e+02 1.718385611692463897e+02 1.536514437219487661e+02
-5.843750000000000000e+00 9.868457764293779064e+02 1.734908514496312364e+02 1.554069802516957282e+02
-5.838541666666666963e+00 9.769706827784826828e+02 1.746623194838336985e+02 1.566827515693037753e+02
-5.833333333333333925e+00 9.667376563446988484e+02 1.765331444852479308e+02 1.586588199928357596e+02
-5.828125000000000000e+00 9.561830067027832456e+02 1.777931220923402975e+02 1.600249466428519725e+02
-5.822916666666666963e+00 9.453388233741439990e+02 1.792902291516886066e+02 1.616290673375980589e+02
-5.817708333333333925e+00 9.342185624711556784e+02 1.792179009116739223e+02 1.616645096689410650e+02
-5.812500000000000000e+00 9.227751714415690003e+02 1.802750730114954081e+02 1.628299961262890463e+02
-5.807291666666666963e+00 9.110503398477343353e+02 1.810847202092397197e+02 1.637484583535514560e+02
-5.802083333333333925e+00 8.990577481809023084e+02 1.813427641880345504e+02 1.641157393160507638e+02
-5.796875000000000000e+00 8.868560905240864258e+02 1.819939329235070886e+02 1.648766226985145238e+02
-5.791666666666666963e+00 8.744463150209154492e+02 1.819447179984725835e+02 1.649374833187024763e+02
-5.786458333333333925e+00 8.618389371086274195e+02 1.823785557613604169e+02 1.654816814124595794e+02
-5.781250000000000000e+00 8.490174275263505024e+02 1.823930590906744840e+02 1.656066903456411694e+02
-5.776041666666666963e+00 8.360120894112732230e+02 1.825315638753862686e+02 1.658558251908416139e+02
-5.770833333333333925e+00 8.228608307289750883e+02 1.822866215530225134e+02 1.657216384876917630e+02
-5.765625000000000000e+00 8.095976405157463205e+02 1.822596558133787710e+02 1.658055454498172594e+02
-5.760416666666666963e+00 7.962450009064655205e+02 1.819946683029063479e+02 1.656515056709105238e+02
-5.755208333333333925e+00 7.827935167760350623e+02 1.816658732536124319e+02 1.654336384313744759e+02
-5.750000000000000000e+00 7.692472344198121164e+02 1.811133280225858186e+02 1.649919326870609666e+02
-5.744791666666666963e+00 7.556240188489840648e+02 1.805451524296838102e+02 1.645344709792075832e+02
-5.739583333333333925e+00 7.419446010730042644e+02 1.799827203265378728e+02 1.640826062743770422e+02
-5.734375000000000000e+00 7.282447146281934920e+02 1.792903822236632720e+02 1.635007019903070216e+02
-5.729166666666666963e+00 7.145416497819933284e+02 1.786794657981665182e+02 1.630000535891013271e+02
-5.723958333333333925e+00 7.008546253027769808e+02 1.777643185583880552e+02 1.621949859576890844e+02
-5.718750000000000000e+00 6.871837433746520674e+02 1.769001112172892363e+02 1.614406087158380956e+02
-5.713541666666666963e+00 6.735251979027602829e+02 1.758623083775503346e+02 1.605123307214264514e+02
-5.708333333333333925e+00 6.598920234901451067e+02 1.748654702614650489e+02 1.596246848294155427e+02
-5.703125000000000000e+00 6.462947360142075013e+02 1.737395119404245065e+02 1.586075558326173223e+02
-5.697916666666666963e+00 6.327597443192440778e+02 1.724100351982804114e+02 1.573865520559628806e+02
-5.692708333333333925e+00 6.192897067970346825e+02 1.711786031439093563e+02 1.562631954494458739e+02
-5.687500000000000000e+00 6.059122105780555785e+02 1.699463913252104703e+02 1.551386728366091461e+02
-5.682291666666666963e+00 5.926258519506014864e+02 1.687145590355087279e+02 1.540141037029740687e+02
-5.677083333333333925e+00 5.794481723327955933e+02 1.672283131690248013e+02 1.526346833560271534e+02
-5.671875000000000000e+00 5.663685574532755709e+02 1.657013410584806934e+02 1.512140522603731654e+02
-5.666666666666666963e+00 5.533884279761573453e+02 1.641733714752081141e+02 1.497919041235181510e+02
-5.661458333333333925e+00 5.405184245520730428e+02 1.625172950201857418e+02 1.482411231156058875e+02
-5.656250000000000000e+00 5.277599841258759170e+02 1.608620047535471826e+02 1.466905749222579800e+02
-5.651041666666666963e+00 5.151246469847279741e+02 1.590337763163943237e+02 1.449665264320018707e+02
-5.645833333333333925e+00 5.026184153842104934e+02 1.574781595001115306e+02 1.435145122064879217e+02
-5.640625000000000000e+00 4.902423806419291168e+02 1.556447079675426437e+02 1.417840718215993832e+02
-5.635416666666666963e+00 4.780223060087723184e+02 1.539290685453206606e+02 1.401708617451370174e+02
-5.630208333333333925e+00 4.659511591751865467e+02 1.518181647407933497e+02 1.381617792135430420e+02
-5.625000000000000000e+00 4.540289419008360596e+02 1.499549762865559899e+02 1.363997862551530886e+02
-5.619791666666666963e+00 4.422738497720147279e+02 1.479437024087798136e+02 1.344890819305387311e+02
-5.614583333333333925e+00 4.306652957239506350e+02 1.458397621262527082e+02 1.324850514684023608e+02
-5.609375000000000000e+00 4.192215815945066879e+02 1.439710646719310887e+02 1.307156101619618198e+02
-5.604166666666666963e+00 4.079206017812901450e+02 1.416725716654175926e+02 1.285156755251808534e+02
-5.598958333333333925e+00 3.968009222229323427e+02 1.396376627711314597e+02 1.265786680814109673e+02
-5.593750000000000000e+00 3.858456246129688338e+02 1.375018331509646714e+02 1.245400489620417801e+02
-5.588541666666666963e+00 3.750574706498446744e+02 1.351943428825217666e+02 1.223290624720761741e+02
-5.583333333333333925e+00 3.644611124838384058e+02 1.328709883486636159e+02 1.201015267001359064e+02
-5.578125000000000000e+00 3.540374801222873771e+02 1.308785353051055438e+02 1.182041813138910697e+02
-5.572916666666666963e+00 3.438271102667459331e+02 1.286067712152668321e+02 1.160268400463388048e+02
-5.567708333333333925e+00 3.338028379658304630e+02 1.262221561561587180e+02 1.137359293377842420e+02
