#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.630208333333333037e+00 7.849437969779602327e+02 -3.213903012385562761e+02 -3.402679785363583278e+02
-6.625000000000000000e+00 7.947009023912920611e+02 -3.222841476569543602e+02 -3.412980752458784082e+02
-6.619791666666666963e+00 8.047114447029130133e+02 -3.230379147289572757e+02 -3.421893149351750480e+02
-6.614583333333333037e+00 8.151033654158030686e+02 -3.253810452075031208e+02 -3.446711274441734076e+02
-6.609375000000000000e+00 8.263166331388407571e+02 -3.256700380353417472e+02 -3.450999557877864277e+02
-6.604166666666666963e+00 8.372736043652491844e+02 -3.274397276859527892e+02 -3.470107707191664304e+02
-6.598958333333333037e+00 8.481012157758547119e+02 -3.281533372716949088e+02 -3.478667703272881226e+02
-6.593750000000000000e+00 8.593149794122160756e+02 -3.288169922825977096e+02 -3.486740046471995811e+02
-6.588541666666666963e+00 8.708414783354905921e+02 -3.303921756916084860e+02 -3.503940155147644759e+02
-6.583333333333333037e+00 8.823670583648754473e+02 -3.301080520406181904e+02 -3.502560645260226124e+02
-6.578125000000000000e+00 8.941164062064517566e+02 -3.317843809622391973e+02 -3.520797724766870260e+02
-6.572916666666666963e+00 9.058558313261061130e+02 -3.332157741828849566e+02 -3.536598550823906635e+02
-6.567708333333333037e+00 9.174647308117185958e+02 -3.349528602324804751e+02 -3.555469462445233262e+02
-6.562500000000000000e+00 9.291760707830969750e+02 -3.340430233266812934e+02 -3.547883848426691316e+02
-6.557291666666666963e+00 9.408395774632325583e+02 -3.350509510268641407e+02 -3.559489243634334912e+02
-6.552083333333333037e+00 9.525524113995134030e+02 -3.365091991834715373e+02 -3.575610724812301555e+02
-6.546875000000000000e+00 9.641992354787360000e+02 -3.389410022448556674e+02 -3.601481145866040947e+02
-6.541666666666666963e+00 9.758422325970699376e+02 -3.387966766363682609e+02 -3.601603665405522747e+02
-6.536458333333333037e+00 9.875758547136256311e+02 -3.404534741225638186e+02 -3.619750605833330610e+02
-6.531250000000000000e+00 9.992440869276101694e+02 -3.415887698160348691e+02 -3.632696143990809219e+02
-6.526041666666666963e+00 1.010933133450515470e+03 -3.429292778839736116e+02 -3.647707423800328002e+02
-6.520833333333333037e+00 1.022602067693880485e+03 -3.439931105372965021e+02 -3.659965977535127308e+02
-6.515625000000000000e+00 1.034393949160488319e+03 -3.454025103587428589e+02 -3.675693845243505393e+02
-6.510416666666666963e+00 1.046295396884847605e+03 -3.466611231311558754e+02 -3.689927194652116214e+02
-6.505208333333333037e+00 1.058245675145278028e+03 -3.479837719078063287e+02 -3.704815284280093692e+02
-6.500000000000000000e+00 1.070294209583824568e+03 -3.493771970765832293e+02 -3.720425018825114307e+02
-6.494791666666666963e+00 1.082469888182555223e+03 -3.507488818147074880e+02 -3.735831325211295848e+02
-6.489583333333333037e+00 1.094778292929752979e+03 -3.521529868389559965e+02 -3.751575942062586932e+02
-6.484375000000000000e+00 1.107203815931279451e+03 -3.537366593438812288e+02 -3.769130438506931000e+02
-6.479166666666666963e+00 1.119829707335270541e+03 -3.551309245389716693e+02 -3.784804890185305908e+02
-6.473958333333333037e+00 1.132606585970737797e+03 -3.565192598437644733e+02 -3.800434422402037171e+02
-6.468750000000000000e+00 1.145562435167440754e+03 -3.580875344698641811e+02 -3.817877656842771330e+02
-6.463541666666666963e+00 1.158751090956123107e+03 -3.596185450435979192e+02 -3.834962195948062345e+02
-6.458333333333333037e+00 1.172067664163816971e+03 -3.611246122856518355e+02 -3.851812262345362115e+02
-6.453125000000000000e+00 1.185715269473422268e+03 -3.633477452254357445e+02 -3.875846513474639892e+02
-6.447916666666666963e+00 1.199562686744616713e+03 -3.646522099792260860e+02 -3.890708658917404819e+02
-6.442708333333333037e+00 1.213631639504044188e+03 -3.664243172105243502e+02 -3.910261611496176215e+02
-6.437500000000000000e+00 1.228004232379968926e+03 -3.677432110696174732e+02 -3.925296407965703906e+02
-6.432291666666666963e+00 1.242637744404217301e+03 -3.690662806212302485e+02 -3.940387342579813890e+02
-6.427083333333333037e+00 1.257575832858227841e+03 -3.711657432961185350e+02 -3.963256056339769202e+02
-6.421875000000000000e+00 1.272778890202524735e+03 -3.726066940497153155e+02 -3.979554020321467078e+02
-6.416666666666666963e+00 1.288309287036306159e+03 -3.733168401188917755e+02 -3.988557634159494114e+02
-6.411458333333333037e+00 1.304121990144978781e+03 -3.753292735580833437e+02 -4.010598343789766886e+02
-6.406250000000000000e+00 1.320252869304008982e+03 -3.776495970089197272e+02 -4.035731653867676982e+02
-6.401041666666666963e+00 1.336637457547592248e+03 -3.790969299081738200e+02 -4.052149192876167945e+02
-6.395833333333333037e+00 1.353310028858067881e+03 -3.802220223350857395e+02 -4.065358146155613781e+02
-6.390625000000000000e+00 1.370325462492289034e+03 -3.826384456519641049e+02 -4.091493546719047458e+02
-6.385416666666666963e+00 1.387574985259594087e+03 -3.834002149024954065e+02 -4.101096362181981476e+02
-6.380208333333333037e+00 1.405132668722148082e+03 -3.851159882586245544e+02 -4.120252292151088795e+02
-6.375000000000000000e+00 1.422970968114035941e+03 -3.866699789688412920e+02 -4.137803590316491409e+02
-6.369791666666666963e+00 1.441116283453373853e+03 -3.878281861743407148e+02 -4.151409572288433196e+02
-6.364583333333333037e+00 1.459556917759963653e+03 -3.896847521003055022e+02 -4.172011657006747214e+02
-6.359375000000000000e+00 1.478297949750252428e+03 -3.904165567893699631e+02 -4.181378290812583600e+02
-6.354166666666666963e+00 1.497350359272703145e+03 -3.917338723028873346e+02 -4.196611668901364851e+02
-6.348958333333333037e+00 1.516674232332221663e+03 -3.925136923585155273e+02 -4.206481921273021953e+02
-6.343750000000000000e+00 1.536251858807622284e+03 -3.937543358427419093e+02 -4.220971955053223041e+02
-6.338541666666666963e+00 1.556069402680001758e+03 -3.947111607114586604e+02 -4.232635045206201312e+02
-6.333333333333333037e+00 1.576101217418225588e+03 -3.957494422039284814e+02 -4.245123769073102267e+02
-6.328125000000000000e+00 1.596351075892484005e+03 -3.964728151202136814e+02 -4.254473927164304996e+02
-6.322916666666666963e+00 1.616778064723764828e+03 -3.972954032037536081e+02 -4.264826628297506659e+02
-6.317708333333333037e+00 1.637396459585790581e+03 -3.980107282342786448e+02 -4.274116388993498958e+02
-6.312500000000000000e+00 1.658219016837953632e+03 -3.981949310244744993e+02 -4.278103680016789099e+02
-6.307291666666666963e+00 1.679219813726177335e+03 -3.983914473062386037e+02 -4.282222626951673305e+02
-6.302083333333333037e+00 1.700399031950363224e+03 -3.986712238255296938e+02 -4.287181901101661765e+02
-6.296875000000000000e+00 1.721684783839342572e+03 -3.991727473357491931e+02 -4.294366595513653238e+02
-6.291666666666666963e+00 1.743075353147663463e+03 -3.992032732798201664e+02 -4.296848441439209410e+02
-6.286458333333333037e+00 1.764500318953471606e+03 -3.990349978746571651e+02 -4.297349531869066936e+02
-6.281250000000000000e+00 1.785939181926741185e+03 -3.989897236974793486e+02 -4.299087287003834490e+02
-6.276041666666666963e+00 1.807364916804757740e+03 -3.985377207066554206e+02 -4.296763859080548400e+02
-6.270833333333333037e+00 1.828774999112781416e+03 -3.983366175662531532e+02 -4.296954419843853543e+02
-6.265625000000000000e+00 1.850176765431592230e+03 -3.973577661200857278e+02 -4.289371265868002752e+02
-6.260416666666666963e+00 1.871528519764528028e+03 -3.966613007854057855e+02 -4.284615288897289815e+02
-6.255208333333333037e+00 1.892797069973622456e+03 -3.956108256106301724e+02 -4.276321885115841042e+02
-6.250000000000000000e+00 1.913891685492712895e+03 -3.946546719287026690e+02 -4.268974625997539647e+02
-6.244791666666666963e+00 1.934757128644093427e+03 -3.937654903418451227e+02 -4.262299599863222284e+02
-6.239583333333333037e+00 1.955361798061040872e+03 -3.922912500377429978e+02 -4.249775753017358966e+02
-6.234375000000000000e+00 1.975699934177054274e+03 -3.907781486050357103e+02 -4.236863693321601545e+02
-6.229166666666666963e+00 1.995780279175323813e+03 -3.887083061531096746e+02 -4.218382722837727101e+02
-6.223958333333333037e+00 2.015567682266627799e+03 -3.872454812541823799e+02 -4.205969586232727124e+02
-6.218750000000000000e+00 2.034983992818185698e+03 -3.847956868731979512e+02 -4.183684243632661151e+02
-6.213541666666666963e+00 2.053940195014437450e+03 -3.827757343082889747e+02 -4.165694830060920708e+02
-6.208333333333333037e+00 2.072371236088777550e+03 -3.796746006845256716e+02 -4.136890700440673072e+02
-6.203125000000000000e+00 2.090318165919728017e+03 -3.779104510077122541e+02 -4.121450714576989185e+02
-6.197916666666666963e+00 2.107758086270892363e+03 -3.744642089639654614e+02 -4.089182587079343421e+02
-6.192708333333333037e+00 2.124705206248598188e+03 -3.720212723737710121e+02 -4.066937960851486196e+02
-6.187500000000000000e+00 2.141002624767576890e+03 -3.684334202803298126e+02 -4.033235740507440141e+02
-6.182291666666666963e+00 2.156619641944016621e+03 -3.640643900675727309e+02 -3.991711725530401509e+02
-6.177083333333333037e+00 2.171527701927199814e+03 -3.624818400084891437e+02 -3.978041636366713192e+02
-6.171875000000000000e+00 2.185779286539313944e+03 -3.571763023240573034e+02 -3.927126532230354314e+02
-6.166666666666666963e+00 2.199371495774922096e+03 -3.526132862992207606e+02 -3.883619352840461261e+02
-6.161458333333333037e+00 2.212227579081490148e+03 -3.467357110084586793e+02 -3.826948468375193215e+02
-6.156250000000000000e+00 2.224271105462189098e+03 -3.423965160188463983e+02 -3.785642584147184948e+02
-6.151041666666666963e+00 2.235493499438588969e+03 -3.370434449330264215e+02 -3.734176798276231466e+02
-6.145833333333333037e+00 2.245966564663258850e+03 -3.308409198319266693e+02 -3.674190870201784378e+02
-6.140625000000000000e+00 2.255729961652321435e+03 -3.247102068879630110e+02 -3.614893649169984542e+02
-6.135416666666666963e+00 2.264668575529733516e+03 -3.164513928686325812e+02 -3.534286195306583522e+02
-6.130208333333333037e+00 2.272766318090372806e+03 -3.079008150801408306e+02 -3.450729355710701611e+02
-6.125000000000000000e+00 2.280074910503347837e+03 -3.023478423284548740e+02 -3.397112601338888567e+02
-6.119791666666666963e+00 2.286646828321274370e+03 -2.968696332139946321e+02 -3.344203290914154536e+02
-6.114583333333333037e+00 2.292521183539875892e+03 -2.852948836421300030e+02 -3.230284257626683484e+02
-6.109375000000000000e+00 2.297564902300144695e+03 -2.779754930764461278e+02 -3.158875112262222729e+02
-6.104166666666666963e+00 2.301883235730228080e+03 -2.665493838225827972e+02 -3.046349166520283802e+02
-6.098958333333333037e+00 2.305521777143640975e+03 -2.551031921832202727e+02 -2.933568655601966952e+02
-6.093750000000000000e+00 2.308523370013620934e+03 -2.437781269145016836e+02 -2.821941593481053019e+02
-6.088541666666666963e+00 2.310835528841212636e+03 -2.336307662804885865e+02 -2.722032125119999364e+02
-6.083333333333333037e+00 2.312481750881682729e+03 -2.211526233274829281e+02 -2.598751812949683995e+02
-6.078125000000000000e+00 2.313616385839260602e+03 -2.073639012258635717e+02 -2.462295547475400213e+02
-6.072916666666666963e+00 2.314240422392353139e+03 -1.955601349569906517e+02 -2.345615988243241645e+02
-6.067708333333333037e+00 2.314278812324207593e+03 -1.821607730890060282e+02 -2.212907061595305436e+02
-6.062500000000000000e+00 2.313772250705969782e+03 -1.686044773930405540e+02 -2.078551602688573610e+02
-6.057291666666666963e+00 2.312934535668519402e+03 -1.512659715767913724e+02 -1.906287981831508489e+02
-6.052083333333333037e+00 2.311652939625896124e+03 -1.371452672471383210e+02 -1.766117863623105109e+02
-6.046875000000000000e+00 2.309942490563804768e+03 -1.201729096174255460e+02 -1.597343662622562306e+02
-6.041666666666666963e+00 2.307876766363259321e+03 -1.071812799652631867e+02 -1.468284999112419769e+02
-6.036458333333333037e+00 2.305505039436547122e+03 -9.166573017039485194e+01 -1.313892153004181012e+02
-6.031250000000000000e+00 2.302866499995302092e+03 -7.687615207071752366e+01 -1.166661416463976337e+02
-6.026041666666666963e+00 2.299850913558445882e+03 -5.700035198113599932e+01 -9.684726805290900131e+01
-6.020833333333333037e+00 2.296619185934693633e+03 -3.729205849465210321e+01 -7.718567152584368785e+01
-6.015625000000000000e+00 2.293208226871868192e+03 -2.594065331219836423e+01 -6.587054906497870377e+01
-6.010416666666666963e+00 2.289569915694196879e+03 -8.636111040506825987e+00 -4.859193144757657734e+01
-6.005208333333333037e+00 2.285481991254875538e+03 5.424874630779470408e+00 -3.454722988655620242e+01
-6.000000000000000000e+00 2.281265699434804901e+03 2.462153262894155148e+01 -1.535612930874003190e+01
-5.994791666666666963e+00 2.277024246222702459e+03 4.339098136002046147e+01 3.418876842684616335e+00
-5.989583333333333925e+00 2.272624155322570914e+03 5.736953784214071561e+01 1.741371743507109571e+01
-5.984375000000000000e+00 2.267740821129346386e+03 7.419987243966789947e+01 3.426997668688755994e+01
-5.979166666666666963e+00 2.262644021422484002e+03 8.510117928673284382e+01 4.520756625554154340e+01
-5.973958333333333925e+00 2.257369129770519521e+03 1.041280797598986396e+02 6.428116368812571579e+01
-5.968750000000000000e+00 2.251882245799060456e+03 1.233482998735736089e+02 8.355831029789338515e+01
-5.963541666666666963e+00 2.246011888370006091e+03 1.373739746679995903e+02 9.765048953797634113e+01
-5.958333333333333925e+00 2.239865861783269338e+03 1.517097458349730346e+02 1.120625258889946281e+02
-5.953125000000000000e+00 2.233423105213469626e+03 1.637840419344745158e+02 1.242225852896444565e+02
-5.947916666666666963e+00 2.226625191798976630e+03 1.795010505624825328e+02 1.400345314473102576e+02
-5.942708333333333925e+00 2.219401861429777455e+03 1.924732651138104700e+02 1.531104385074511924e+02
-5.937500000000000000e+00 2.211727370395070466e+03 2.079769427630519658e+02 1.687262598872356989e+02
-5.932291666666666963e+00 2.203732846841960964e+03 2.199365185363370188e+02 1.808065854658131855e+02
-5.927083333333333925e+00 2.195205885709395261e+03 2.317877154122265324e+02 1.927862515448937870e+02
-5.921875000000000000e+00 2.186103422636319920e+03 2.419607380953640074e+02 2.030950845736883252e+02
-5.916666666666666963e+00 2.176498054008955023e+03 2.540010015659093767e+02 2.152784435984240758e+02
-5.911458333333333925e+00 2.166397850712355194e+03 2.647158723363789363e+02 2.261434261048682401e+02
-5.906250000000000000e+00 2.155662738586151136e+03 2.730240309206019447e+02 2.346079984869989516e+02
-5.901041666666666963e+00 2.144265592375973938e+03 2.824294269991878537e+02 2.441757536222119143e+02
-5.895833333333333925e+00 2.132251373796209009e+03 2.918372712620322318e+02 2.537517384325874730e+02
-5.890625000000000000e+00 2.119596458486916163e+03 3.011229710871684802e+02 2.632109529373933015e+02
-5.885416666666666963e+00 2.106260313884621155e+03 3.062055160747831337e+02 2.684719739542456409e+02
-5.880208333333333925e+00 2.092143991752893271e+03 3.156549475526076662e+02 2.781042516751880385e+02
-5.875000000000000000e+00 2.077369445855070808e+03 3.194546200519161516e+02 2.820912022464830784e+02
-5.869791666666666963e+00 2.061909965583253779e+03 3.230983520145775287e+02 2.859262315236489940e+02
-5.864583333333333925e+00 2.045726835751525186e+03 3.295278394440708212e+02 2.925506127820457323e+02
-5.859375000000000000e+00 2.028775094461548861e+03 3.355469818158900353e+02 2.987678237868555016e+02
-5.854166666666666963e+00 2.011066309617757497e+03 3.395727296387213414e+02 3.029945624504708803e+02
-5.848958333333333925e+00 1.992713892509288826e+03 3.436771223384927794e+02 3.073028874438975322e+02
-5.843750000000000000e+00 1.973691552858755813e+03 3.469817028992624728e+02 3.108139605033914563e+02
-5.838541666666666963e+00 1.953941365556965366e+03 3.493246389676673971e+02 3.133655031386075507e+02
-5.833333333333333925e+00 1.933475312689397697e+03 3.530662889704958616e+02 3.173176399856715193e+02
-5.828125000000000000e+00 1.912366013405566491e+03 3.555862441846805950e+02 3.200498932857039449e+02
-5.822916666666666963e+00 1.890677646748287998e+03 3.585804583033772133e+02 3.232581346751961178e+02
-5.817708333333333925e+00 1.868437124942311357e+03 3.584358018233478447e+02 3.233290193378821300e+02
-5.812500000000000000e+00 1.845550342883138001e+03 3.605501460229908162e+02 3.256599922525780926e+02
-5.807291666666666963e+00 1.822100679695468671e+03 3.621694404184794394e+02 3.274969167071029119e+02
-5.802083333333333925e+00 1.798115496361804617e+03 3.626855283760691009e+02 3.282314786321015276e+02
-5.796875000000000000e+00 1.773712181048172852e+03 3.639878658470141772e+02 3.297532453970290476e+02
-5.791666666666666963e+00 1.748892630041830898e+03 3.638894359969451671e+02 3.298749666374049525e+02
-5.786458333333333925e+00 1.723677874217254839e+03 3.647571115227208338e+02 3.309633628249191588e+02
-5.781250000000000000e+00 1.698034855052701005e+03 3.647861181813489679e+02 3.312133806912823388e+02
-5.776041666666666963e+00 1.672024178822546446e+03 3.650631277507725372e+02 3.317116503816832278e+02
-5.770833333333333925e+00 1.645721661457950177e+03 3.645732431060450267e+02 3.314432769753835260e+02
-5.765625000000000000e+00 1.619195281031492641e+03 3.645193116267575419e+02 3.316110908996345188e+02
-5.760416666666666963e+00 1.592490001812931041e+03 3.639893366058126958e+02 3.313030113418210476e+02
-5.755208333333333925e+00 1.565587033552070125e+03 3.633317465072248638e+02 3.308672768627489518e+02
-5.750000000000000000e+00 1.538494468839624233e+03 3.622266560451716373e+02 3.299838653741219332e+02
-5.744791666666666963e+00 1.511248037697968130e+03 3.610903048593676203e+02 3.290689419584151665e+02
-5.739583333333333925e+00 1.483889202146008529e+03 3.599654406530757456e+02 3.281652125487540843e+02
-5.734375000000000000e+00 1.456489429256386984e+03 3.585807644473265441e+02 3.270014039806140431e+02
-5.729166666666666963e+00 1.429083299563986657e+03 3.573589315963330364e+02 3.260001071782026543e+02
-5.723958333333333925e+00 1.401709250605553962e+03 3.555286371167761104e+02 3.243899719153781689e+02
-5.718750000000000000e+00 1.374367486749304135e+03 3.538002224345784725e+02 3.228812174316761912e+02
-5.713541666666666963e+00 1.347050395805520566e+03 3.517246167551006693e+02 3.210246614428529028e+02
-5.708333333333333925e+00 1.319784046980290213e+03 3.497309405229300978e+02 3.192493696588310854e+02
-5.703125000000000000e+00 1.292589472028415003e+03 3.474790238808490130e+02 3.172151116652346445e+02
-5.697916666666666963e+00 1.265519488638488156e+03 3.448200703965608227e+02 3.147731041119257611e+02
-5.692708333333333925e+00 1.238579413594069365e+03 3.423572062878187126e+02 3.125263908988917478e+02
-5.687500000000000000e+00 1.211824421156111157e+03 3.398927826504209406e+02 3.102773456732182922e+02
-5.682291666666666963e+00 1.185251703901202973e+03 3.374291180710174558e+02 3.080282074059481374e+02
-5.677083333333333925e+00 1.158896344665591187e+03 3.344566263380496025e+02 3.052693667120543068e+02
-5.671875000000000000e+00 1.132737114906551142e+03 3.314026821169613868e+02 3.024281045207463308e+02
-5.666666666666666963e+00 1.106776855952314691e+03 3.283467429504162283e+02 2.995838082470363020e+02
-5.661458333333333925e+00 1.081036849104146086e+03 3.250345900403714836e+02 2.964822462312117750e+02
-5.656250000000000000e+00 1.055519968251751834e+03 3.217240095070943653e+02 2.933811498445159600e+02
-5.651041666666666963e+00 1.030249293969455948e+03 3.180675526327886473e+02 2.899330528640037414e+02
-5.645833333333333925e+00 1.005236830768420987e+03 3.149563190002230613e+02 2.870290244129758435e+02
-5.640625000000000000e+00 9.804847612838582336e+02 3.112894159350852874e+02 2.835681436431987663e+02
-5.635416666666666963e+00 9.560446120175446367e+02 3.078581370906413213e+02 2.803417234902740347e+02
-5.630208333333333925e+00 9.319023183503730934e+02 3.036363294815866993e+02 2.763235584270860841e+02
-5.625000000000000000e+00 9.080578838016721193e+02 2.999099525731119797e+02 2.727995725103061773e+02
-5.619791666666666963e+00 8.845476995440294559e+02 2.958874048175596272e+02 2.689781638610774621e+02
-5.614583333333333925e+00 8.613305914479012699e+02 2.916795242525054164e+02 2.649701029368047216e+02
-5.609375000000000000e+00 8.384431631890133758e+02 2.879421293438621774e+02 2.614312203239236396e+02
-5.604166666666666963e+00 8.158412035625802901e+02 2.833451433308351852e+02 2.570313510503617067e+02
-5.598958333333333925e+00 7.936018444458646854e+02 2.792753255422629195e+02 2.531573361628219345e+02
-5.593750000000000000e+00 7.716912492259376677e+02 2.750036663019293428e+02 2.490800979240835602e+02
-5.588541666666666963e+00 7.501149412996893489e+02 2.703886857650435331e+02 2.446581249441523482e+02
-5.583333333333333925e+00 7.289222249676768115e+02 2.657419766973272317e+02 2.402030534002718127e+02
-5.578125000000000000e+00 7.080749602445747541e+02 2.617570706102110876e+02 2.364083626277821395e+02
-5.572916666666666963e+00 6.876542205334918663e+02 2.572135424305336642e+02 2.320536800926776095e+02
-5.567708333333333925e+00 6.676056759316609259e+02 2.524443123123174360e+02 2.274718586755684839e+02
