#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.765625000000000000e+00 1.216465400966197421e+03 -4.308313523464685773e+02 -4.543482474534944799e+02
-6.760416666666666963e+00 1.198750496883302276e+03 -4.332631519372606022e+02 -4.569519995916681410e+02
-6.755208333333333037e+00 1.182158631285842375e+03 -4.357683135776396739e+02 -4.596296177719874549e+02
-6.750000000000000000e+00 1.166651789187008717e+03 -4.379988503333537437e+02 -4.620332005859320930e+02
-6.744791666666666963e+00 1.152373370661802028e+03 -4.404403574407753013e+02 -4.646483809202654811e+02
-6.739583333333333037e+00 1.139265434389137909e+03 -4.426882424490584071e+02 -4.670706556041464523e+02
-6.734375000000000000e+00 1.127470829199472519e+03 -4.449712179935995096e+02 -4.695287777317712994e+02
-6.729166666666666963e+00 1.116927282742188709e+03 -4.470436799507366459e+02 -4.717772445047558563e+02
-6.723958333333333037e+00 1.107737256759032334e+03 -4.490813360812112478e+02 -4.739918020800013210e+02
-6.718750000000000000e+00 1.099913789135391426e+03 -4.513965581399380085e+02 -4.764849019450796277e+02
-6.713541666666666963e+00 1.093536995865657218e+03 -4.532962207744707257e+02 -4.785634618793093296e+02
-6.708333333333333037e+00 1.088366834745716233e+03 -4.554252249526363698e+02 -4.808725061099444247e+02
-6.703125000000000000e+00 1.084853833007715593e+03 -4.573157028048336770e+02 -4.829441596072603033e+02
-6.697916666666666963e+00 1.082739511309411455e+03 -4.593007275642417540e+02 -4.851115991300966925e+02
-6.692708333333333037e+00 1.082097597984188269e+03 -4.612654800980155301e+02 -4.872600412771776064e+02
-6.687500000000000000e+00 1.082850367197974037e+03 -4.632585199299695660e+02 -4.894381390026780991e+02
-6.682291666666666963e+00 1.085071360549103929e+03 -4.650043206062937315e+02 -4.913703747422189849e+02
-6.677083333333333037e+00 1.088818980326053406e+03 -4.668993561744837848e+02 -4.934532898109791290e+02
-6.671875000000000000e+00 1.093922452599780399e+03 -4.687660221124713189e+02 -4.955093280550796635e+02
-6.666666666666666963e+00 1.100430729922285536e+03 -4.705191338962833356e+02 -4.974533441253889237e+02
-6.661458333333333037e+00 1.107886150274958709e+03 -4.721796492468791371e+02 -4.993063570521372299e+02
-6.656250000000000000e+00 1.117095646633012848e+03 -4.740234251513763866e+02 -5.013442227510869316e+02
-6.651041666666666963e+00 1.127501484293313524e+03 -4.757222336138723904e+02 -5.032387603662692754e+02
-6.645833333333333037e+00 1.138516417271190903e+03 -4.778641274002072805e+02 -5.055780887217610484e+02
-6.640625000000000000e+00 1.150670242911515970e+03 -4.805729718370149612e+02 -5.084860188597817228e+02
-6.635416666666666963e+00 1.163598190362484047e+03 -4.802078050449715079e+02 -5.083217284828819515e+02
-6.630208333333333037e+00 1.177415695466940178e+03 -4.820854518578343004e+02 -5.104019678045374349e+02
-6.625000000000000000e+00 1.192051353586937921e+03 -4.834262214854314266e+02 -5.119471128688174986e+02
-6.619791666666666963e+00 1.207067167054369293e+03 -4.845568720934360272e+02 -5.132839724027626289e+02
-6.614583333333333037e+00 1.222655048123704546e+03 -4.880715678112545675e+02 -5.170066911662599978e+02
-6.609375000000000000e+00 1.239474949708260965e+03 -4.885050570530125924e+02 -5.176499336816796131e+02
-6.604166666666666963e+00 1.255910406547873663e+03 -4.911595915289290133e+02 -5.205161560787495318e+02
-6.598958333333333037e+00 1.272151823663781897e+03 -4.922300059075423633e+02 -5.218001554909321840e+02
-6.593750000000000000e+00 1.288972469118323943e+03 -4.932254884238965928e+02 -5.230110069707993716e+02
-6.588541666666666963e+00 1.306262217503235661e+03 -4.955882635374126153e+02 -5.255910232721465718e+02
-6.583333333333333037e+00 1.323550587547312944e+03 -4.951620780609272288e+02 -5.253840967890338334e+02
-6.578125000000000000e+00 1.341174609309677408e+03 -4.976765714433587391e+02 -5.281196587150304822e+02
-6.572916666666666963e+00 1.358783746989158999e+03 -4.998236612743273781e+02 -5.304897826235859384e+02
-6.567708333333333037e+00 1.376197096217577609e+03 -5.024292903487205990e+02 -5.333204193667849040e+02
-6.562500000000000000e+00 1.393764106174645349e+03 -5.010645349900218548e+02 -5.321825772640036121e+02
-6.557291666666666963e+00 1.411259366194848781e+03 -5.025764265402960973e+02 -5.339233865451501515e+02
-6.552083333333333037e+00 1.428828617099269877e+03 -5.047637987752071922e+02 -5.363416087218450912e+02
-6.546875000000000000e+00 1.446298853218103886e+03 -5.084115033672834443e+02 -5.402221718799061136e+02
-6.541666666666666963e+00 1.463763348895604622e+03 -5.081950149545523345e+02 -5.402405498108283837e+02
-6.536458333333333037e+00 1.481363782070438219e+03 -5.106802111838456426e+02 -5.429625908749994778e+02
-6.531250000000000000e+00 1.498866130391415027e+03 -5.123831547240523605e+02 -5.449044215986214112e+02
-6.526041666666666963e+00 1.516399700175772978e+03 -5.143939168259603321e+02 -5.471561135700491150e+02
-6.520833333333333037e+00 1.533903101540820671e+03 -5.159896658059446963e+02 -5.489948966302690678e+02
-6.515625000000000000e+00 1.551590923740732023e+03 -5.181037655381142031e+02 -5.513540767865257521e+02
-6.510416666666666963e+00 1.569443095327271067e+03 -5.199916846967338415e+02 -5.534890791978174320e+02
-6.505208333333333037e+00 1.587368512717916929e+03 -5.219756578617094647e+02 -5.557222926420140539e+02
-6.500000000000000000e+00 1.605441314375736738e+03 -5.240657956148747871e+02 -5.580637528237671177e+02
-6.494791666666666963e+00 1.623704832273832835e+03 -5.261233227220611752e+02 -5.603746987816942919e+02
-6.489583333333333037e+00 1.642167439394629127e+03 -5.282294802584340232e+02 -5.627363913093880683e+02
-6.484375000000000000e+00 1.660805723896919062e+03 -5.306049890158217295e+02 -5.653695657760396216e+02
-6.479166666666666963e+00 1.679744561002905357e+03 -5.326963868084574187e+02 -5.677207335277958009e+02
-6.473958333333333037e+00 1.698909878956106468e+03 -5.347788897656466816e+02 -5.700651633603055188e+02
-6.468750000000000000e+00 1.718343652751161244e+03 -5.371313017047963285e+02 -5.726816485264157564e+02
-6.463541666666666963e+00 1.738126636434184320e+03 -5.394278175653968219e+02 -5.752443293922092380e+02
-6.458333333333333037e+00 1.758101496245725002e+03 -5.416869184284777248e+02 -5.777718393518042603e+02
-6.453125000000000000e+00 1.778572904210133402e+03 -5.450216178381534746e+02 -5.813769770211958985e+02
-6.447916666666666963e+00 1.799344030116924614e+03 -5.469783149688389585e+02 -5.836062988376105523e+02
-6.442708333333333037e+00 1.820447459256065940e+03 -5.496364758157864117e+02 -5.865392417244263470e+02
-6.437500000000000000e+00 1.842006348569953161e+03 -5.516148166044262098e+02 -5.887944611948555576e+02
-6.432291666666666963e+00 1.863956616606325497e+03 -5.535994209318453159e+02 -5.910581013869719982e+02
-6.427083333333333037e+00 1.886363749287341761e+03 -5.567486149441776888e+02 -5.944884084509652666e+02
-6.421875000000000000e+00 1.909168335303786762e+03 -5.589100410745728595e+02 -5.969331030482200049e+02
-6.416666666666666963e+00 1.932463930554458784e+03 -5.599752601783376349e+02 -5.982836451239240887e+02
-6.411458333333333037e+00 1.956182985217467831e+03 -5.629939103371250440e+02 -6.015897515684650898e+02
-6.406250000000000000e+00 1.980379303956013473e+03 -5.664743955133793634e+02 -6.053597480801513484e+02
-6.401041666666666963e+00 2.004956186321388032e+03 -5.686453948622605594e+02 -6.078223789314250780e+02
-6.395833333333333037e+00 2.029965043287101480e+03 -5.703330335026284956e+02 -6.098037219233419819e+02
-6.390625000000000000e+00 2.055488193738433438e+03 -5.739576684779460720e+02 -6.137240320078569766e+02
-6.385416666666666963e+00 2.081362477889390902e+03 -5.751003223537430813e+02 -6.151644543272972214e+02
-6.380208333333333037e+00 2.107699003083221669e+03 -5.776739823879368032e+02 -6.180378438226632625e+02
-6.375000000000000000e+00 2.134456452171053570e+03 -5.800049684532617675e+02 -6.206705385474735976e+02
-6.369791666666666963e+00 2.161674425180060553e+03 -5.817422792615110438e+02 -6.227114358432648942e+02
-6.364583333333333037e+00 2.189335376639945025e+03 -5.845271281504582248e+02 -6.258017485510121105e+02
-6.359375000000000000e+00 2.217446924625378415e+03 -5.856248351840549731e+02 -6.272067436218875400e+02
-6.354166666666666963e+00 2.246025538909054376e+03 -5.876008084543309451e+02 -6.294917503352047561e+02
-6.348958333333333037e+00 2.275011348498331699e+03 -5.887705385377730636e+02 -6.309722881909531225e+02
-6.343750000000000000e+00 2.304377788211433199e+03 -5.906315037641128356e+02 -6.331457932579834278e+02
-6.338541666666666963e+00 2.334104104020002069e+03 -5.920667410671878770e+02 -6.348952567809300263e+02
-6.333333333333333037e+00 2.364151826127338154e+03 -5.936241633058926936e+02 -6.367685653609653400e+02
-6.328125000000000000e+00 2.394526613838725552e+03 -5.947092226803205222e+02 -6.381710890746456926e+02
-6.322916666666666963e+00 2.425167097085646674e+03 -5.959431048056302416e+02 -6.397239942446258283e+02
-6.317708333333333037e+00 2.456094689378685416e+03 -5.970160923514177966e+02 -6.411174583490246732e+02
-6.312500000000000000e+00 2.487328525256929879e+03 -5.972923965367116352e+02 -6.417155520025182796e+02
-6.307291666666666963e+00 2.518829720589265435e+03 -5.975871709593578771e+02 -6.423333940427509106e+02
-6.302083333333333037e+00 2.550598547925544608e+03 -5.980068357382945123e+02 -6.430772851652492363e+02
-6.296875000000000000e+00 2.582527175759013062e+03 -5.987591210036237044e+02 -6.441549893270479288e+02
-6.291666666666666963e+00 2.614613029721494968e+03 -5.988049099197301075e+02 -6.445272662158812409e+02
-6.286458333333333037e+00 2.646750478430206840e+03 -5.985524968119856339e+02 -6.446024297803598984e+02
-6.281250000000000000e+00 2.678908772890111322e+03 -5.984845855462189093e+02 -6.448630930505751166e+02
-6.276041666666666963e+00 2.711047375207136156e+03 -5.978065810599831593e+02 -6.445145788620823168e+02
-6.270833333333333037e+00 2.743162498669171782e+03 -5.975049263493795024e+02 -6.445431629765778325e+02
-6.265625000000000000e+00 2.775265148147387663e+03 -5.960366491801285065e+02 -6.434056898802002706e+02
-6.260416666666666963e+00 2.807292779646791132e+03 -5.949919511781085930e+02 -6.426922933345933870e+02
-6.255208333333333037e+00 2.839195604960433229e+03 -5.934162384159452586e+02 -6.414482827673760994e+02
-6.250000000000000000e+00 2.870837528239068888e+03 -5.919820078930539466e+02 -6.403461938996308618e+02
-6.244791666666666963e+00 2.902135692966139686e+03 -5.906482355127675419e+02 -6.393449399794832289e+02
-6.239583333333333037e+00 2.933042697091560967e+03 -5.884368750566143262e+02 -6.374663629526037312e+02
-6.234375000000000000e+00 2.963549901265580957e+03 -5.861672229075534233e+02 -6.355295539982400896e+02
-6.229166666666666963e+00 2.993670418762985264e+03 -5.830624592296643414e+02 -6.327574084256589231e+02
-6.223958333333333037e+00 3.023351523399941016e+03 -5.808682218812734845e+02 -6.308954379349089550e+02
-6.218750000000000000e+00 3.052475989227278205e+03 -5.771935303097967562e+02 -6.275526365448989736e+02
-6.213541666666666963e+00 3.080910292521656174e+03 -5.741636014624333484e+02 -6.248542245091380209e+02
-6.208333333333333037e+00 3.108556854133165416e+03 -5.695119010267884505e+02 -6.205336050661009040e+02
-6.203125000000000000e+00 3.135477248879591116e+03 -5.668656765115682674e+02 -6.182176071865483209e+02
-6.197916666666666963e+00 3.161637129406337408e+03 -5.616963134459482490e+02 -6.133773880619015699e+02
-6.192708333333333037e+00 3.187057809372896827e+03 -5.580319085606565750e+02 -6.100406941277229862e+02
-6.187500000000000000e+00 3.211503937151364880e+03 -5.526501304204947473e+02 -6.049853610761159644e+02
-6.182291666666666963e+00 3.234929462916024022e+03 -5.460965851013590964e+02 -5.987567588295602263e+02
-6.177083333333333037e+00 3.257291552890799267e+03 -5.437227600127337155e+02 -5.967062454550069788e+02
-6.171875000000000000e+00 3.278668929808970461e+03 -5.357644534860860404e+02 -5.890689798345531472e+02
-6.166666666666666963e+00 3.299057243662382461e+03 -5.289199294488311125e+02 -5.825429029260691323e+02
-6.161458333333333037e+00 3.318341368622234313e+03 -5.201035665126879621e+02 -5.740422702562789254e+02
-6.156250000000000000e+00 3.336406658193282965e+03 -5.135947740282696259e+02 -5.678463876220777138e+02
-6.151041666666666963e+00 3.353240249157882317e+03 -5.055651673995396322e+02 -5.601265197414346630e+02
-6.145833333333333037e+00 3.368949846994887594e+03 -4.962613797478899755e+02 -5.511286305302676283e+02
-6.140625000000000000e+00 3.383594942478481698e+03 -4.870653103319444313e+02 -5.422340473754976529e+02
-6.135416666666666963e+00 3.397002863294599138e+03 -4.746770893029487297e+02 -5.301429292959874147e+02
-6.130208333333333037e+00 3.409149477135558300e+03 -4.618512226202111037e+02 -5.176094033566050712e+02
-6.125000000000000000e+00 3.420112365755021074e+03 -4.535217634926822825e+02 -5.095668902008332566e+02
-6.119791666666666963e+00 3.429970242481911100e+03 -4.453044498209919198e+02 -5.016304936371231520e+02
-6.114583333333333037e+00 3.438781775309812474e+03 -4.279423254631948339e+02 -4.845426386440024089e+02
-6.109375000000000000e+00 3.446347353450216815e+03 -4.169632396146691917e+02 -4.738312668393334093e+02
-6.104166666666666963e+00 3.452824853595342120e+03 -3.998240757338740536e+02 -4.569523749780424851e+02
-6.098958333333333037e+00 3.458282665715461007e+03 -3.826547882748303664e+02 -4.400352983402950144e+02
-6.093750000000000000e+00 3.462785055020430718e+03 -3.656671903717523833e+02 -4.232912390221578107e+02
-6.088541666666666963e+00 3.466253293261817817e+03 -3.504461494207327519e+02 -4.083048187679997909e+02
-6.083333333333333037e+00 3.468722626322523865e+03 -3.317289349912243210e+02 -3.898127719424525139e+02
-6.078125000000000000e+00 3.470424578758890220e+03 -3.110458518387952722e+02 -3.693443321213099466e+02
-6.072916666666666963e+00 3.471360633588528799e+03 -2.933402024354859350e+02 -3.518423982364861899e+02
-6.067708333333333037e+00 3.471418218486310707e+03 -2.732411596335089712e+02 -3.319360592392957301e+02
-6.062500000000000000e+00 3.470658376058953763e+03 -2.529067160895608026e+02 -3.117827404032860272e+02
-6.057291666666666963e+00 3.469401803502777966e+03 -2.268989573651870160e+02 -2.859431972747262307e+02
-6.052083333333333037e+00 3.467479409438843959e+03 -2.057179008707073820e+02 -2.649176795434656810e+02
-6.046875000000000000e+00 3.464913735845706015e+03 -1.802593644261382906e+02 -2.396015493933843175e+02
-6.041666666666666963e+00 3.461815149544887845e+03 -1.607719199478947303e+02 -2.202427498668629369e+02
-6.036458333333333037e+00 3.458257559154820228e+03 -1.374985952555922211e+02 -1.970838229506270807e+02
-6.031250000000000000e+00 3.454299749992952457e+03 -1.153142281060762571e+02 -1.749992124695964435e+02
-6.026041666666666963e+00 3.449776370337668141e+03 -8.550052797170397412e+01 -1.452709020793634807e+02
-6.020833333333333037e+00 3.444928778902039994e+03 -5.593808774197813705e+01 -1.157785072887655105e+02
-6.015625000000000000e+00 3.439812340307801605e+03 -3.891097996829753924e+01 -9.880582359746804855e+01
-6.010416666666666963e+00 3.434354873541294637e+03 -1.295416656076022832e+01 -7.288789717136485535e+01
-6.005208333333333037e+00 3.428222986882312398e+03 8.137311946169212717e+00 -5.182084482983430718e+01
-6.000000000000000000e+00 3.421898549152206670e+03 3.693229894341233432e+01 -2.303419396311004519e+01
-5.994791666666666963e+00 3.415536369334053234e+03 6.508647204003068509e+01 5.128315264026918285e+00
-5.989583333333333925e+00 3.408936232983855461e+03 8.605430676321107342e+01 2.612057615260663468e+01
-5.984375000000000000e+00 3.401611231694019352e+03 1.112998086595018492e+02 5.140496503033133280e+01
-5.979166666666666963e+00 3.393966032133725548e+03 1.276517689300992657e+02 6.781134938331230444e+01
-5.973958333333333925e+00 3.386053694655778145e+03 1.561921196398479594e+02 9.642174553218856659e+01
-5.968750000000000000e+00 3.377823368698590002e+03 1.850224498103603992e+02 1.253374654468400564e+02
-5.963541666666666963e+00 3.369017832555008681e+03 2.060609620019993429e+02 1.464757343069644833e+02
-5.958333333333333925e+00 3.359798792674902870e+03 2.275646187524595234e+02 1.680937888334919137e+02
-5.953125000000000000e+00 3.350134657820204211e+03 2.456760629017117310e+02 1.863338779344666420e+02
-5.947916666666666963e+00 3.339937787698464490e+03 2.692515758437237423e+02 2.100517971709653295e+02
-5.942708333333333925e+00 3.329102792144664818e+03 2.887098976707156339e+02 2.296656577611767318e+02
-5.937500000000000000e+00 3.317591055592605244e+03 3.119654141445778919e+02 2.530893898308534915e+02
-5.932291666666666963e+00 3.305599270262940536e+03 3.299047778045054429e+02 2.712098781987197071e+02
-5.927083333333333925e+00 3.292808828564091982e+03 3.476815731183397133e+02 2.891793773173405953e+02
-5.921875000000000000e+00 3.279155133954478515e+03 3.629411071430459970e+02 3.046426268605324594e+02
-5.916666666666666963e+00 3.264747081013431398e+03 3.810015023488639940e+02 3.229176653976360285e+02
-5.911458333333333925e+00 3.249596776068532108e+03 3.970738085045684329e+02 3.392151391573023602e+02
-5.906250000000000000e+00 3.233494107879226249e+03 4.095360463809029170e+02 3.519119977304983991e+02
-5.901041666666666963e+00 3.216398388563959998e+03 4.236441404987816668e+02 3.662636304333177577e+02
-5.895833333333333925e+00 3.198377060694313059e+03 4.377559068930481772e+02 3.806276076488811100e+02
-5.890625000000000000e+00 3.179394687730373789e+03 4.516844566307526065e+02 3.948164294060898669e+02
-5.885416666666666963e+00 3.159390470826931050e+03 4.593082741121747290e+02 4.027079609313684614e+02
-5.880208333333333925e+00 3.138215987629338997e+03 4.734824213289114709e+02 4.171563775127820008e+02
-5.875000000000000000e+00 3.116054168782605302e+03 4.791819300778741422e+02 4.231368033697245323e+02
-5.869791666666666963e+00 3.092864948374879987e+03 4.846475280218662647e+02 4.288893472854734910e+02
-5.864583333333333925e+00 3.068590253627286984e+03 4.942917591661062033e+02 4.388259191730685416e+02
-5.859375000000000000e+00 3.043162641692322723e+03 5.033204727238349960e+02 4.481517356802831955e+02
-5.854166666666666963e+00 3.016599464426635677e+03 5.093590944580819269e+02 4.544918436757062068e+02
-5.848958333333333925e+00 2.989070838763932443e+03 5.155156835077391406e+02 4.609543311658462130e+02
-5.843750000000000000e+00 2.960537329288133151e+03 5.204725543488935955e+02 4.662209407550870992e+02
-5.838541666666666963e+00 2.930912048335447253e+03 5.239869584515010956e+02 4.700482547079113260e+02
-5.833333333333333925e+00 2.900212969034095750e+03 5.295994334557437924e+02 4.759764599785072505e+02
-5.828125000000000000e+00 2.868549020108348941e+03 5.333793662770207220e+02 4.800748399285557753e+02
-5.822916666666666963e+00 2.836016470122431656e+03 5.378706874550657631e+02 4.848872020127940914e+02
-5.817708333333333925e+00 2.802655687413466239e+03 5.376537027350216249e+02 4.849935290068231097e+02
-5.812500000000000000e+00 2.768325514324706546e+03 5.408252190344860537e+02 4.884899883788669399e+02
-5.807291666666666963e+00 2.733151019543202437e+03 5.432541606277191022e+02 4.912453750606542826e+02
-5.802083333333333925e+00 2.697173244542706470e+03 5.440282925641035945e+02 4.923472179481522062e+02
-5.796875000000000000e+00 2.660568271572258709e+03 5.459817987705212090e+02 4.946298680955434293e+02
-5.791666666666666963e+00 2.623338945062746006e+03 5.458341539954177506e+02 4.948124499561074003e+02
-5.786458333333333925e+00 2.585516811325881918e+03 5.471356672840811370e+02 4.964450442373786814e+02
-5.781250000000000000e+00 2.547052282579051280e+03 5.471791772720233666e+02 4.968200710369234230e+02
-5.776041666666666963e+00 2.508036268233819101e+03 5.475946916261586921e+02 4.975674755725246996e+02
-5.770833333333333925e+00 2.468582492186924810e+03 5.468598646590675116e+02 4.971649154630752605e+02
-5.765625000000000000e+00 2.428792921547238166e+03 5.467789674401361708e+02 4.974166363494516645e+02
-5.760416666666666963e+00 2.388735002719396107e+03 5.459840049087190437e+02 4.969545170127315146e+02
-5.755208333333333925e+00 2.348380550328104619e+03 5.449976197608372104e+02 4.963009152941233424e+02
-5.750000000000000000e+00 2.307741703259435781e+03 5.433399840677573138e+02 4.949757980611827861e+02
-5.744791666666666963e+00 2.266872056546951626e+03 5.416354572890512600e+02 4.936034129376225792e+02
-5.739583333333333925e+00 2.225833803219012225e+03 5.399481609796134762e+02 4.922478188231310696e+02
-5.734375000000000000e+00 2.184734143884580135e+03 5.378711466709896740e+02 4.905021059709209226e+02
-5.729166666666666963e+00 2.143624949345979530e+03 5.360383973944993841e+02 4.890001607673038393e+02
-5.723958333333333925e+00 2.102563875908330374e+03 5.332929556751640803e+02 4.865849578730671965e+02
-5.718750000000000000e+00 2.061551230123955975e+03 5.307003336518677088e+02 4.843218261475142867e+02
-5.713541666666666963e+00 2.020575593708280167e+03 5.275869251326508902e+02 4.815369921642792406e+02
-5.708333333333333925e+00 1.979676070470434752e+03 5.245964107843950615e+02 4.788740544882465429e+02
-5.703125000000000000e+00 1.938884208042622049e+03 5.212185358212733490e+02 4.758226674978517963e+02
-5.697916666666666963e+00 1.898279232957731892e+03 5.172301055948411204e+02 4.721596561678884996e+02
-5.692708333333333925e+00 1.857869120391103706e+03 5.135358094317280120e+02 4.687895863483375365e+02
-5.687500000000000000e+00 1.817736631734166394e+03 5.098391739756313541e+02 4.654160185098273814e+02
-5.682291666666666963e+00 1.777877555851804345e+03 5.061436771065260700e+02 4.620423111089220356e+02
-5.677083333333333925e+00 1.738344516998386553e+03 5.016849395070743185e+02 4.579040500680813466e+02
-5.671875000000000000e+00 1.699105672359826258e+03 4.971040231754420233e+02 4.536421567811194677e+02
-5.666666666666666963e+00 1.660165283928471581e+03 4.925201144256242856e+02 4.493757123705543677e+02
-5.661458333333333925e+00 1.621555273656218787e+03 4.875518850605569696e+02 4.447233693468174351e+02
-5.656250000000000000e+00 1.583279952377627296e+03 4.825860142606414342e+02 4.400717247667737979e+02
-5.651041666666666963e+00 1.545373940954183581e+03 4.771013289491829710e+02 4.348995792960055837e+02
-5.645833333333333925e+00 1.507855246152631253e+03 4.724344785003345351e+02 4.305435366194636799e+02
-5.640625000000000000e+00 1.470727141925787009e+03 4.669341239026278458e+02 4.253522154647980642e+02
-5.635416666666666963e+00 1.434066918026316671e+03 4.617872056359618114e+02 4.205125852354108815e+02
-5.630208333333333925e+00 1.397853477525559128e+03 4.554544942223798785e+02 4.144853376406289840e+02
-5.625000000000000000e+00 1.362086825702507440e+03 4.498649288596678275e+02 4.091993587654591238e+02
-5.619791666666666963e+00 1.326821549316043729e+03 4.438311072263393271e+02 4.034672457916160511e+02
-5.614583333333333925e+00 1.291995887171851564e+03 4.375192863787580109e+02 3.974551544052069403e+02
-5.609375000000000000e+00 1.257664744783519609e+03 4.319131940157932945e+02 3.921468304858854594e+02
-5.604166666666666963e+00 1.223761805343870037e+03 4.250177149962527210e+02 3.855470265755424748e+02
-5.598958333333333925e+00 1.190402766668796630e+03 4.189129883133942940e+02 3.797360042442327881e+02
-5.593750000000000000e+00 1.157536873838906331e+03 4.125054994528939574e+02 3.736201468861252692e+02
-5.588541666666666963e+00 1.125172411949533625e+03 4.055830286475651860e+02 3.669871874162284371e+02
-5.583333333333333925e+00 1.093383337451514990e+03 3.986129650459906770e+02 3.603045801004075770e+02
-5.578125000000000000e+00 1.062112440366861847e+03 3.926356059153166598e+02 3.546125439416732092e+02
-5.572916666666666963e+00 1.031481330800237401e+03 3.858203136458003542e+02 3.480805201390163006e+02
-5.567708333333333925e+00 1.001408513897491048e+03 3.786664684684760687e+02 3.412077880133526264e+02
