# #1.kymin
#  2.x0
#  3.kx_center
#  4.n0_global
#  5.gamma(cs/a)
#  6.omega(cs/a)
#  7.<z>
#  8.lambda_z
#  9.parity(apar)
#  10.parity(phi)
#  11.QEM/QES
#  12.Epar cancelation
#  13.gamma_HB_avg
#  14.gamma_HB_min
# 
6.000000000000000000e+01 9.749999999999999778e-01 -5.669946399999999898e+01 3.908000000000000000e+03 8.846187327900000241e+01 -1.041370087349999949e+02 1.312975119166141846e+00 1.115337489254549785e-01 8.367076732899809965e-02 1.879969455459107874e-01 -5.347406861645897938e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 9.749999999999999778e-01 0.000000000000000000e+00 5.210000000000000000e+03 1.232277220870000036e+02 4.471918041800000054e+01 7.606564303929513882e-02 4.609529772314542584e-02 6.404819214614024814e-01 2.520465421934152062e-06 -1.903311114891511214e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 9.749999999999999778e-01 -3.779964300000000321e+01 5.210000000000000000e+03 1.103352071209999963e+02 -1.161719399830000015e+02 1.995575207495840775e-01 1.091272989749962896e-01 6.197428793472383596e-02 9.129155727908926377e-01 -3.817739589016184466e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+01 9.749999999999999778e-01 -7.559928600000000642e+01 5.210000000000000000e+03 nan nan 1.312045722656451030e+00 1.054630851224397370e-01 1.249271739263507486e-01 5.160559778651101492e-01 -7.584264640143048228e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 9.749999999999999778e-01 0.000000000000000000e+00 7.815000000000000000e+03 1.184134227739999972e+02 5.333062056530000206e+01 5.496138937914386846e-02 6.369136276665202101e-02 1.738668128452184857e-10 6.517905669304686622e-01 -2.507256700204790224e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 9.749999999999999778e-01 -5.669946399999999898e+01 7.815000000000000000e+03 6.692556593419999444e+01 4.390106962050000305e+01 1.986880757381414009e-01 3.906379528346771990e-02 9.703097337116214915e-02 4.792248728750629905e-01 -1.043876332433986377e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+02 9.749999999999999778e-01 -1.133989299999999929e+02 7.815000000000000000e+03 3.262294494540000045e+01 1.321005156530000022e+02 1.323292086218869512e+00 4.456936852864211429e-02 1.798059515755598692e-01 3.905505059188723038e-01 -1.204903296104603734e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+02 9.749999999999999778e-01 0.000000000000000000e+00 1.042100000000000000e+04 4.880880815830000330e+01 6.304036345680000153e+00 5.830974367517569035e-02 2.517810093223238344e-02 1.991250483590422316e-08 3.130984293094731807e-01 -1.769909992024609876e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+02 9.749999999999999778e-01 -7.559928600000000642e+01 1.042100000000000000e+04 1.392125755210000015e+01 -1.040077863810000025e+02 2.092526522691293245e+00 7.773790254535080380e-02 1.021508576862134171e-01 7.896271241015782039e-01 -2.158666373653973000e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+02 9.749999999999999778e-01 -1.511985699999999895e+02 1.042100000000000000e+04 3.298463176690000154e+01 -1.517728040730000032e+02 1.306748474213526912e+00 6.403189077091772652e-02 1.060571266838319371e-01 6.360728748379756992e-01 -6.222688634694091862e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 9.749999999999999778e-01 0.000000000000000000e+00 1.563100000000000000e+04 3.770335730040000044e+01 2.177866447119999975e+02 4.717316066105074063e-02 3.734060680185230519e-02 2.526128160513364227e-10 5.552390474650523711e-01 -1.252920717024881775e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 9.749999999999999778e-01 -1.133989299999999929e+02 1.563100000000000000e+04 4.037871318919999908e+01 -1.859240668060000132e+02 1.977167892208344102e-01 5.763327868669616827e-02 1.656474692923401992e-01 8.093226337360127642e-01 -5.932819383259912071e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+02 9.749999999999999778e-01 -2.267978599999999858e+02 1.563100000000000000e+04 2.549218754840000045e+00 -1.126227719059999970e+02 1.325605922024507777e+00 7.644505726865923056e-02 6.664077175829041799e-02 2.751723071346793281e-01 -1.969836872883964365e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
