#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.755208333333333037e+00 2.462830481845504664e+02 -9.078506532867494627e+01 -9.575617036916406732e+01
-6.750000000000000000e+00 2.430524560806268539e+02 -9.124976048611537749e+01 -9.625691678873586454e+01
-6.744791666666666963e+00 2.400777855545420891e+02 -9.175840780016153531e+01 -9.680174602505532278e+01
-6.739583333333333037e+00 2.373469654977371022e+02 -9.222671717688719184e+01 -9.730638658419719889e+01
-6.734375000000000000e+00 2.348897560832234603e+02 -9.270233708199991440e+01 -9.781849536078570395e+01
-6.729166666666666963e+00 2.326931839046226571e+02 -9.313409998973679649e+01 -9.828692593849079628e+01
-6.723958333333333037e+00 2.307785951581317363e+02 -9.355861168358569557e+01 -9.874829210000029889e+01
-6.718750000000000000e+00 2.291487060698732137e+02 -9.404094961248709694e+01 -9.926768790522493191e+01
-6.713541666666666963e+00 2.278202074720119583e+02 -9.443671266134808207e+01 -9.970072122485612454e+01
-6.708333333333333037e+00 2.267430905720242151e+02 -9.488025519846591749e+01 -1.001817721062384265e+02
-6.703125000000000000e+00 2.260112152099407581e+02 -9.527410475100700182e+01 -1.006133665848458776e+02
-6.697916666666666963e+00 2.255707315227940910e+02 -9.568765157588370585e+01 -1.010649164854368109e+02
-6.692708333333333037e+00 2.254369995800392417e+02 -9.609697502041989026e+01 -1.015125085994119871e+02
-6.687500000000000000e+00 2.255938264995779434e+02 -9.651219165207700712e+01 -1.019662789588912801e+02
-6.682291666666666963e+00 2.260565334477300325e+02 -9.687590012631122249e+01 -1.023688280712956384e+02
-6.677083333333333037e+00 2.268372875679278025e+02 -9.727069920301747175e+01 -1.028027687106206685e+02
-6.671875000000000000e+00 2.279005109582876116e+02 -9.765958794009820565e+01 -1.032311100114749394e+02
-6.666666666666666963e+00 2.292564020671428295e+02 -9.802481956172569255e+01 -1.036361133594560329e+02
-6.661458333333333037e+00 2.308096146406164166e+02 -9.837076025976649873e+01 -1.040221577191952633e+02
-6.656250000000000000e+00 2.327282597152110384e+02 -9.875488023987010422e+01 -1.044467130731431297e+02
-6.651041666666666963e+00 2.348961425611070126e+02 -9.910879866955677642e+01 -1.048414084096394561e+02
-6.645833333333333037e+00 2.371909202648314761e+02 -9.955502654170985011e+01 -1.053287684837002161e+02
-6.640625000000000000e+00 2.397229672732325128e+02 -1.001193691327114692e+02 -1.059345872624545422e+02
-6.635416666666666963e+00 2.424162896588508431e+02 -1.000432927177024141e+02 -1.059003601006004232e+02
-6.630208333333333037e+00 2.452949365556125656e+02 -1.004344691370488221e+02 -1.063337432926119703e+02
-6.625000000000000000e+00 2.483440319972787620e+02 -1.007137961427982304e+02 -1.066556485143369883e+02
-6.619791666666666963e+00 2.514723264696603167e+02 -1.009493483527991629e+02 -1.069341609172422096e+02
-6.614583333333333037e+00 2.547198016924384660e+02 -1.016815766273447110e+02 -1.077097273263041757e+02
-6.609375000000000000e+00 2.582239478558877295e+02 -1.017718868860442996e+02 -1.078437361836832622e+02
-6.604166666666666963e+00 2.616480013641403843e+02 -1.023249149018602253e+02 -1.084408658497394953e+02
-6.598958333333333037e+00 2.650316299299545904e+02 -1.025479178974046590e+02 -1.087083657272775383e+02
-6.593750000000000000e+00 2.685359310663175165e+02 -1.027553100883117878e+02 -1.089606264522498691e+02
-6.588541666666666963e+00 2.721379619798407816e+02 -1.032475549036276448e+02 -1.094981298483638881e+02
-6.583333333333333037e+00 2.757397057390235773e+02 -1.031587662626931916e+02 -1.094550201643820628e+02
-6.578125000000000000e+00 2.794113769395161739e+02 -1.036826190506997563e+02 -1.100249288989647027e+02
-6.572916666666666963e+00 2.830799472894081532e+02 -1.041299294321515561e+02 -1.105187047132470894e+02
-6.567708333333333037e+00 2.867077283786620114e+02 -1.046727688226501414e+02 -1.111084207014135359e+02
-6.562500000000000000e+00 2.903675221197178189e+02 -1.043884447895879077e+02 -1.108713702633341001e+02
-6.557291666666666963e+00 2.940123679572601532e+02 -1.047034221958950297e+02 -1.112340388635729482e+02
-6.552083333333333037e+00 2.976726285623479384e+02 -1.051591247448348412e+02 -1.117378351503844129e+02
-6.546875000000000000e+00 3.013122610871050142e+02 -1.059190632015173890e+02 -1.125462858083137689e+02
-6.541666666666666963e+00 3.049506976865843626e+02 -1.058739614488650886e+02 -1.125501145439226036e+02
-6.536458333333333037e+00 3.086174545980080097e+02 -1.063917106633011826e+02 -1.131172064322915674e+02
-6.531250000000000000e+00 3.122637771648782063e+02 -1.067464905675109179e+02 -1.135217544997127987e+02
-6.526041666666666963e+00 3.159166042032860560e+02 -1.071653993387417643e+02 -1.139908569937602607e+02
-6.520833333333333037e+00 3.195631461543376872e+02 -1.074978470429051640e+02 -1.143739367979727319e+02
-6.515625000000000000e+00 3.232481091126525712e+02 -1.079382844871071399e+02 -1.148654326638595506e+02
-6.510416666666666963e+00 3.269673115265148340e+02 -1.083316009784862075e+02 -1.153102248328786317e+02
-6.505208333333333037e+00 3.307017734828993980e+02 -1.087449287211894671e+02 -1.157754776337529279e+02
-6.500000000000000000e+00 3.344669404949451632e+02 -1.091803740864322378e+02 -1.162632818382848114e+02
-6.494791666666666963e+00 3.382718400570485642e+02 -1.096090255670960687e+02 -1.167447289128529775e+02
-6.489583333333333037e+00 3.421182165405477917e+02 -1.100478083871737596e+02 -1.172367481894558523e+02
-6.484375000000000000e+00 3.460011924785248425e+02 -1.105427060449628840e+02 -1.177853262033415973e+02
-6.479166666666666963e+00 3.499467835422720441e+02 -1.109784139184286573e+02 -1.182751528182908203e+02
-6.473958333333333037e+00 3.539395581158555046e+02 -1.114122687011764015e+02 -1.187635757000636687e+02
-6.468750000000000000e+00 3.579882609898253349e+02 -1.119023545218325637e+02 -1.193086767763366112e+02
-6.463541666666666963e+00 3.621097159237884284e+02 -1.123807953261243568e+02 -1.198425686233769483e+02
-6.458333333333333037e+00 3.662711450511927751e+02 -1.128514413392662021e+02 -1.203691331982925732e+02
-6.453125000000000000e+00 3.705360217104445155e+02 -1.135461703829486737e+02 -1.211202035460825073e+02
-6.447916666666666963e+00 3.748633396076926942e+02 -1.139538156185081164e+02 -1.215846455911688651e+02
-6.442708333333333037e+00 3.792598873450137944e+02 -1.145075991282888594e+02 -1.221956753592555174e+02
-6.437500000000000000e+00 3.837513226187402893e+02 -1.149197534592554604e+02 -1.226655127489282506e+02
-6.432291666666666963e+00 3.883242951263178497e+02 -1.153332126941344455e+02 -1.231371044556191663e+02
-6.427083333333333037e+00 3.929924477681962003e+02 -1.159892947800370422e+02 -1.238517517606177876e+02
-6.421875000000000000e+00 3.977434031882889371e+02 -1.164395918905360361e+02 -1.243610631350458533e+02
-6.416666666666666963e+00 4.025966521988456179e+02 -1.166615125371536692e+02 -1.246424260674841804e+02
-6.411458333333333037e+00 4.075381219203058549e+02 -1.172903979869010698e+02 -1.253311982434302365e+02
-6.406250000000000000e+00 4.125790216575028353e+02 -1.180154990652874005e+02 -1.261166141833649021e+02
-6.401041666666666963e+00 4.176992054836225634e+02 -1.184677905963043258e+02 -1.266296622773802625e+02
-6.395833333333333037e+00 4.229093840181461701e+02 -1.188193819797142794e+02 -1.270424420673629271e+02
-6.390625000000000000e+00 4.282267070288403374e+02 -1.195745142662387934e+02 -1.278591733349702366e+02
-6.385416666666666963e+00 4.336171828936231236e+02 -1.198125671570298323e+02 -1.281592613181869353e+02
-6.380208333333333037e+00 4.391039589756712758e+02 -1.203487463308201768e+02 -1.287578841297215320e+02
-6.375000000000000000e+00 4.446784275356362173e+02 -1.208343684277629109e+02 -1.293063621973903707e+02
-6.369791666666666963e+00 4.503488385791793576e+02 -1.211963081794814769e+02 -1.297315491340135338e+02
-6.364583333333333037e+00 4.561115367999885848e+02 -1.217764850313454730e+02 -1.303753642814608611e+02
-6.359375000000000000e+00 4.619681092969539122e+02 -1.220051739966781241e+02 -1.306680715878932517e+02
-6.354166666666666963e+00 4.679219872727197185e+02 -1.224168350946522992e+02 -1.311441146531676623e+02
-6.348958333333333037e+00 4.739606976038192556e+02 -1.226605288620360881e+02 -1.314525600397819289e+02
-6.343750000000000000e+00 4.800787058773819922e+02 -1.230482299508568644e+02 -1.319053735954132378e+02
-6.338541666666666963e+00 4.862716883375005636e+02 -1.233472377223308172e+02 -1.322698451626937697e+02
-6.333333333333333037e+00 4.925316304431955245e+02 -1.236717006887276398e+02 -1.326601177835344458e+02
-6.328125000000000000e+00 4.988597112164011946e+02 -1.238977547250668039e+02 -1.329523102238845524e+02
-6.322916666666666963e+00 5.052431452261765230e+02 -1.241548135011730096e+02 -1.332758321342970760e+02
-6.317708333333333037e+00 5.116863936205595564e+02 -1.243783525732120552e+02 -1.335661371560468353e+02
-6.312500000000000000e+00 5.181934427618604104e+02 -1.244359159451482810e+02 -1.336907400005246700e+02
-6.307291666666666963e+00 5.247561917894304315e+02 -1.244973272831995388e+02 -1.338194570922397588e+02
-6.302083333333333037e+00 5.313746974844884789e+02 -1.245847574454780755e+02 -1.339744344094269763e+02
-6.296875000000000000e+00 5.380264949497944826e+02 -1.247414835424216051e+02 -1.341989561098016566e+02
-6.291666666666666963e+00 5.447110478586448608e+02 -1.247510228999437913e+02 -1.342765137949752727e+02
-6.286458333333333037e+00 5.514063496729597773e+02 -1.246984368358303641e+02 -1.342921728709083311e+02
-6.281250000000000000e+00 5.581059943521065634e+02 -1.246842886554622964e+02 -1.343464777188698349e+02
-6.276041666666666963e+00 5.648015365014867939e+02 -1.245430377208298296e+02 -1.342738705962671588e+02
-6.270833333333333037e+00 5.714921872227441781e+02 -1.244801929894540820e+02 -1.342798256201203912e+02
-6.265625000000000000e+00 5.781802391973725435e+02 -1.241743019125267864e+02 -1.340428520583750753e+02
-6.260416666666666963e+00 5.848526624264148950e+02 -1.239566564954393186e+02 -1.338942277780403174e+02
-6.255208333333333037e+00 5.914990843667569607e+02 -1.236283830033219573e+02 -1.336350589098700539e+02
-6.250000000000000000e+00 5.980911517164727229e+02 -1.233295849777195912e+02 -1.334054570624231246e+02
-6.244791666666666963e+00 6.046116027012791392e+02 -1.230517157318265902e+02 -1.331968624957256964e+02
-6.239583333333333037e+00 6.110505618940752584e+02 -1.225910156367946939e+02 -1.328054922817924819e+02
-6.234375000000000000e+00 6.174062294303294038e+02 -1.221181714390736488e+02 -1.324019904163000376e+02
-6.229166666666666963e+00 6.236813372422888051e+02 -1.214713456728467520e+02 -1.318244600886789613e+02
-6.223958333333333037e+00 6.298649007083211018e+02 -1.210142128919319902e+02 -1.314365495697727226e+02
-6.218750000000000000e+00 6.359324977556830163e+02 -1.202486521478743526e+02 -1.307401326135206432e+02
-6.213541666666666963e+00 6.418563109420117598e+02 -1.196174169713403046e+02 -1.301779634394037828e+02
-6.208333333333333037e+00 6.476160112777429276e+02 -1.186483127139142510e+02 -1.292778343887710264e+02
-6.203125000000000000e+00 6.532244268499149484e+02 -1.180970159399100510e+02 -1.287953348305308907e+02
-6.197916666666666963e+00 6.586744019596537782e+02 -1.170200653012392422e+02 -1.277869558462295032e+02
-6.192708333333333037e+00 6.639703769526869337e+02 -1.162566476168034626e+02 -1.270918112766089649e+02
-6.187500000000000000e+00 6.690633202398677213e+02 -1.151354438376030771e+02 -1.260386168908575115e+02
-6.182291666666666963e+00 6.739436381075050804e+02 -1.137701218961165068e+02 -1.247409914228250756e+02
-6.177083333333333037e+00 6.786024068522498283e+02 -1.132755750026529000e+02 -1.243138011364598157e+02
-6.171875000000000000e+00 6.830560270435355505e+02 -1.116175944762679109e+02 -1.227227041321985723e+02
-6.166666666666666963e+00 6.873035924296631265e+02 -1.101916519685064770e+02 -1.213631047762644073e+02
-6.161458333333333037e+00 6.913211184629656145e+02 -1.083549096901433302e+02 -1.195921396367247951e+02
-6.156250000000000000e+00 6.950847204569340647e+02 -1.069989112558895243e+02 -1.183013307545995474e+02
-6.151041666666666963e+00 6.985917185745589677e+02 -1.053260765415707851e+02 -1.166930249461322546e+02
-6.145833333333333037e+00 7.018645514572683624e+02 -1.033877874474770806e+02 -1.148184646938057654e+02
-6.140625000000000000e+00 7.049156130163504486e+02 -1.014719396524884587e+02 -1.129654265365620347e+02
-6.135416666666666963e+00 7.077089298530415817e+02 -9.889106027144769939e+01 -1.104464436033307493e+02
-6.130208333333333037e+00 7.102394744032415019e+02 -9.621900471254402021e+01 -1.078352923659594325e+02
-6.125000000000000000e+00 7.125234095322961139e+02 -9.448370072764215877e+01 -1.061597687918402784e+02
-6.119791666666666963e+00 7.145771338503982406e+02 -9.277176037937334740e+01 -1.045063528410673541e+02
-6.114583333333333037e+00 7.164128698562110458e+02 -8.915465113816561882e+01 -1.009463830508338589e+02
-6.109375000000000000e+00 7.179890319687953024e+02 -8.686734158638942915e+01 -9.871484725819448158e+01
-6.104166666666666963e+00 7.193385111656963318e+02 -8.329668244455712056e+01 -9.519841145375887947e+01
-6.098958333333333037e+00 7.204755553573877478e+02 -7.971974755725634054e+01 -9.167402048756146371e+01
-6.093750000000000000e+00 7.214135531292564565e+02 -7.618066466078175836e+01 -8.818567479628288197e+01
-6.088541666666666963e+00 7.221361027628788634e+02 -7.300961446265266375e+01 -8.506350390999996591e+01
-6.083333333333333037e+00 7.226505471505258811e+02 -6.911019478983841680e+01 -8.121099415467762128e+01
-6.078125000000000000e+00 7.230051205747689664e+02 -6.480121913308235548e+01 -7.694673585860624598e+01
-6.072916666666666963e+00 7.232001319976103559e+02 -6.111254217405957689e+01 -7.330049963260130141e+01
-6.067708333333333037e+00 7.232121288513147874e+02 -5.692524159031439979e+01 -6.915334567485331263e+01
-6.062500000000000000e+00 7.230538283456155568e+02 -5.268889918532517669e+01 -6.495473758401793418e+01
-6.057291666666666963e+00 7.227920423964122847e+02 -4.727061611774730210e+01 -5.957149943223463850e+01
-6.052083333333333037e+00 7.223915436330926241e+02 -4.285789601473071997e+01 -5.519118323822203109e+01
-6.046875000000000000e+00 7.218570283011888478e+02 -3.755403425544547957e+01 -4.991698945695506495e+01
-6.041666666666666963e+00 7.212114894885183958e+02 -3.349414998914474495e+01 -4.588390622226312132e+01
-6.036458333333333037e+00 7.204703248239210325e+02 -2.864554067824839478e+01 -4.105912978138065483e+01
-6.031250000000000000e+00 7.196457812485318755e+02 -2.402379752209922259e+01 -3.645816926449926143e+01
-6.026041666666666963e+00 7.187034104870142528e+02 -1.781260999410500290e+01 -3.026477126653406557e+01
-6.020833333333333037e+00 7.176934956045917033e+02 -1.165376827957878447e+01 -2.412052235182615334e+01
-6.015625000000000000e+00 7.166275708974587815e+02 -8.106454160061991487e+00 -2.058454658280584582e+01
-6.010416666666666963e+00 7.154905986544365533e+02 -2.698784700158384453e+00 -1.518497857736767997e+01
-6.005208333333333037e+00 7.142131222671484920e+02 1.695273322118586279e+00 -1.079600933954881192e+01
-6.000000000000000000e+00 7.128955310733764463e+02 7.694228946544234837e+00 -4.798790408981258970e+00
-5.994791666666666963e+00 7.115700769445945753e+02 1.355968167500639332e+01 1.068399013338941828e+00
-5.989583333333333925e+00 7.101950485383033538e+02 1.792798057566897540e+01 5.441786698459718075e+00
-5.984375000000000000e+00 7.086690066029208310e+02 2.318746013739622214e+01 1.070936771465236426e+01
-5.979166666666666963e+00 7.070762566945262506e+02 2.659411852710401547e+01 1.412736445485673009e+01
-5.973958333333333925e+00 7.054278530532872082e+02 3.254002492496832843e+01 2.008786365253928707e+01
-5.968750000000000000e+00 7.037132018122064210e+02 3.854634371049175456e+01 2.611197196809168730e+01
-5.963541666666666963e+00 7.018787151156269601e+02 4.292936708374986665e+01 3.051577798061760660e+01
-5.958333333333333925e+00 6.999580818072715829e+02 4.740929557342907685e+01 3.501953934031082127e+01
-5.953125000000000000e+00 6.979447203792093433e+02 5.118251310452328084e+01 3.881955790301388731e+01
-5.947916666666666963e+00 6.958203724371801400e+02 5.609407830077579149e+01 4.376079107728445194e+01
-5.942708333333333925e+00 6.935630816968052841e+02 6.014789534806576654e+01 4.784701203357849408e+01
-5.937500000000000000e+00 6.911648032484595205e+02 6.499279461345373932e+01 5.272695621476115235e+01
-5.932291666666666963e+00 6.886665146381127443e+02 6.873016204260531481e+01 5.650205795806662223e+01
-5.927083333333333925e+00 6.860018392841859622e+02 7.243366106632079493e+01 6.024570360777930489e+01
-5.921875000000000000e+00 6.831573195738499180e+02 7.561273065480125410e+01 6.346721392927759808e+01
-5.916666666666666963e+00 6.801556418777984163e+02 7.937531298934668200e+01 6.727451362450752015e+01
-5.911458333333333925e+00 6.769993283476110264e+02 8.272371010511841405e+01 7.066982065777132505e+01
-5.906250000000000000e+00 6.736446058081722867e+02 8.532000966268809350e+01 7.331499952718715463e+01
-5.901041666666666963e+00 6.700829976174917419e+02 8.825919593724620427e+01 7.630492300694122321e+01
-5.895833333333333925e+00 6.663285543113153153e+02 9.119914726938506533e+01 7.929741826018359063e+01
-5.890625000000000000e+00 6.623738932771613008e+02 9.410092846474015005e+01 8.225342279293541026e+01
-5.885416666666666963e+00 6.582063480889441962e+02 9.568922377336974705e+01 8.389749186070177700e+01
-5.880208333333333925e+00 6.537949974227790335e+02 9.864217111018990636e+01 8.690757864849626912e+01
-5.875000000000000000e+00 6.491779518297095137e+02 9.982956876622380094e+01 8.815350070202596555e+01
-5.869791666666666963e+00 6.443468642447668344e+02 1.009682350045554671e+02 8.935194735114031062e+01
-5.864583333333333925e+00 6.392896361723516065e+02 1.029774498262721494e+02 9.142206649438929844e+01
-5.859375000000000000e+00 6.339922170192339763e+02 1.048584318174656147e+02 9.336494493339232292e+01
-5.854166666666666963e+00 6.284582217555491752e+02 1.061164780121004156e+02 9.468580076577214300e+01
-5.848958333333333925e+00 6.227230914091527438e+02 1.073991007307789971e+02 9.603215232621798236e+01
-5.843750000000000000e+00 6.167786102683612626e+02 1.084317821560194943e+02 9.712936265730981233e+01
-5.838541666666666963e+00 6.106066767365516625e+02 1.091639496773960758e+02 9.792671973081488090e+01
-5.833333333333333925e+00 6.042110352154367092e+02 1.103332153032799710e+02 9.916176249552236754e+01
-5.828125000000000000e+00 5.976143791892394574e+02 1.111207013077126931e+02 1.000155916517824863e+02
-5.822916666666666963e+00 5.908367646088399852e+02 1.120563932198053863e+02 1.010181670859987975e+02
-5.817708333333333925e+00 5.838866015444721143e+02 1.120111880697961908e+02 1.010403185430881621e+02
-5.812500000000000000e+00 5.767344821509806252e+02 1.126719206321846372e+02 1.017687475789306575e+02
-5.807291666666666963e+00 5.694064624048339738e+02 1.131779501307748461e+02 1.023427864709696706e+02
-5.802083333333333925e+00 5.619110926130639427e+02 1.133392276175216011e+02 1.025723370725317380e+02
-5.796875000000000000e+00 5.542850565775540872e+02 1.137462080771919233e+02 1.030478891865715667e+02
-5.791666666666666963e+00 5.465289468880721415e+02 1.137154487490453647e+02 1.030859270741890441e+02
-5.786458333333333925e+00 5.386493356928921230e+02 1.139865973508502464e+02 1.034260508827872371e+02
-5.781250000000000000e+00 5.306358922039690924e+02 1.139956619316715489e+02 1.035041814660257273e+02
-5.776041666666666963e+00 5.225075558820458355e+02 1.140822274221164179e+02 1.036598907442760122e+02
-5.770833333333333925e+00 5.142880192056094302e+02 1.139291384706390744e+02 1.035760240548073483e+02
-5.765625000000000000e+00 5.059985253223413793e+02 1.139122848833617496e+02 1.036284659061358013e+02
-5.760416666666666963e+00 4.976531255665409503e+02 1.137466676893164674e+02 1.035321910443190632e+02
-5.755208333333333925e+00 4.892459479850219850e+02 1.135411707835077806e+02 1.033960240196090581e+02
-5.750000000000000000e+00 4.807795215123825869e+02 1.131958300141161260e+02 1.031199579294130899e+02
-5.744791666666666963e+00 4.722650117806150547e+02 1.128407202685523743e+02 1.028340443620047324e+02
-5.739583333333333925e+00 4.637153756706276226e+02 1.124892002040861598e+02 1.025516289214856442e+02
-5.734375000000000000e+00 4.551529466426209183e+02 1.120564888897895486e+02 1.021879387439418849e+02
-5.729166666666666963e+00 4.465885311137457734e+02 1.116746661238540810e+02 1.018750334931883259e+02
-5.723958333333333925e+00 4.380341408142355704e+02 1.111026990989925451e+02 1.013718662235556849e+02
-5.718750000000000000e+00 4.294898396091575705e+02 1.105625695108057869e+02 1.009003804473988311e+02
-5.713541666666666963e+00 4.209532486892251200e+02 1.099139427359689591e+02 1.003202067008915321e+02
-5.708333333333333925e+00 4.124325146813406491e+02 1.092909189134156520e+02 9.976542801838471064e+01
-5.703125000000000000e+00 4.039342100088796315e+02 1.085871949627653095e+02 9.912972239538582642e+01
-5.697916666666666963e+00 3.954748401995275344e+02 1.077562719989252571e+02 9.836659503497679680e+01
-5.692708333333333925e+00 3.870560667481467476e+02 1.069866269649433548e+02 9.766449715590368896e+01
-5.687500000000000000e+00 3.786951316112847508e+02 1.062164945782565439e+02 9.696167052288072341e+01
-5.682291666666666963e+00 3.703911574691259716e+02 1.054465993971929549e+02 9.625881481435878584e+01
-5.677083333333333925e+00 3.621551077079972174e+02 1.045176957306404972e+02 9.539667709751695668e+01
-5.671875000000000000e+00 3.539803484082971750e+02 1.035633381615504334e+02 9.450878266273323902e+01
-5.666666666666666963e+00 3.458677674850983408e+02 1.026083571720050998e+02 9.361994007719886213e+01
-5.661458333333333925e+00 3.378240153450456091e+02 1.015733093876160638e+02 9.265070194725366548e+01
-5.656250000000000000e+00 3.298499900786723629e+02 1.005387529709669963e+02 9.168160932641123395e+01
-5.651041666666666963e+00 3.219529043654549127e+02 9.939611019774646650e+01 9.060407902000117986e+01
-5.645833333333333925e+00 3.141365096151315015e+02 9.842384968756969954e+01 8.969657012905493332e+01
-5.640625000000000000e+00 3.064014879012057122e+02 9.727794247971417008e+01 8.861504488849962513e+01
-5.635416666666666963e+00 2.987639412554827345e+02 9.620566784082538447e+01 8.760678859071060742e+01
-5.630208333333333925e+00 2.912194744844915135e+02 9.488635296299582933e+01 8.635111200846438351e+01
-5.625000000000000000e+00 2.837680886880224875e+02 9.372186017909747591e+01 8.524986640947065553e+01
-5.619791666666666963e+00 2.764211561075091481e+02 9.246481400548738350e+01 8.405567620658671046e+01
-5.614583333333333925e+00 2.691658098274691611e+02 9.114985132890794262e+01 8.280315716775147905e+01
-5.609375000000000000e+00 2.620134884965666515e+02 8.998191541995696241e+01 8.169725635122615870e+01
-5.604166666666666963e+00 2.549503761133063335e+02 8.854535729088600249e+01 8.032229720323803690e+01
-5.598958333333333925e+00 2.480005763893327071e+02 8.727353923195715879e+01 7.911166755088184743e+01
-5.593750000000000000e+00 2.411535153831055425e+02 8.593864571935293384e+01 7.783753060127611434e+01
-5.588541666666666963e+00 2.344109191561528576e+02 8.449646430157609700e+01 7.645566404504761238e+01
-5.583333333333333925e+00 2.277881953023989752e+02 8.304436771791475280e+01 7.506345418758493793e+01
-5.578125000000000000e+00 2.212734250764295894e+02 8.179908456569097552e+01 7.387761332118192570e+01
-5.572916666666666963e+00 2.148919439167162011e+02 8.037923200954178071e+01 7.251677502896176009e+01
-5.567708333333333925e+00 2.086267737286440251e+02 7.888884759759919518e+01 7.108495583611514235e+01
