#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.901041666666666963e+00 1.018529802651917180e+03 -1.639593899115648696e+02 -1.735348302536291101e+02
-6.895833333333333037e+00 9.966923776079245272e+02 -1.683349766648593402e+02 -1.779904386204946150e+02
-6.890625000000000000e+00 9.751995920305544132e+02 -1.701256750212476732e+02 -1.798620094832973280e+02
-6.885416666666666963e+00 9.541587297356800264e+02 -1.736290510823436932e+02 -1.834469498659236990e+02
-6.880208333333333037e+00 9.335505982725566128e+02 -1.764360550366740199e+02 -1.863361103851391647e+02
-6.875000000000000000e+00 9.134083190368645546e+02 -1.791223397876534591e+02 -1.891050495106531457e+02
-6.869791666666666963e+00 8.937464244992146405e+02 -1.815896959498575143e+02 -1.916554673923462246e+02
-6.864583333333333037e+00 8.745682149921457267e+02 -1.841524367002737677e+02 -1.943016148285500435e+02
-6.859375000000000000e+00 8.559377979625030548e+02 -1.861987829907498337e+02 -1.964316292765567766e+02
-6.854166666666666963e+00 8.378589136923419574e+02 -1.884193067306122771e+02 -1.987360191485444716e+02
-6.848958333333333037e+00 8.202718373054386802e+02 -1.903857085692260114e+02 -2.007864820042418330e+02
-6.843750000000000000e+00 8.032132198267441936e+02 -1.926579033315996696e+02 -2.031428859435236802e+02
-6.838541666666666963e+00 7.865419054174135454e+02 -1.941318772388285367e+02 -2.047011679428018454e+02
-6.833333333333333037e+00 7.704517177017642098e+02 -1.960012388167494919e+02 -2.066549409902528112e+02
-6.828125000000000000e+00 7.549760102951079261e+02 -1.981141467443575266e+02 -2.088523245820218506e+02
-6.822916666666666963e+00 7.399699156876893085e+02 -1.995695480012073233e+02 -2.103922781902674899e+02
-6.817708333333333037e+00 7.254835443487623934e+02 -2.013469991824271688e+02 -2.122543428099135951e+02
-6.812500000000000000e+00 7.114998512993792019e+02 -2.029451588214252240e+02 -2.139371789433285187e+02
-6.807291666666666963e+00 6.980100325891506827e+02 -2.044665496416064343e+02 -2.155433108013867809e+02
-6.802083333333333037e+00 6.850173585304171411e+02 -2.060009316508314043e+02 -2.171625055715170447e+02
-6.796875000000000000e+00 6.725301962090371717e+02 -2.074805764769887446e+02 -2.187270430230560407e+02
-6.791666666666666963e+00 6.605347009046784024e+02 -2.088958578039913050e+02 -2.202273122988117109e+02
-6.786458333333333037e+00 6.490405161614215785e+02 -2.102782565736676474e+02 -2.216948078674014369e+02
-6.781250000000000000e+00 6.380606534357347073e+02 -2.116275726071811789e+02 -2.231293488407990822e+02
-6.776041666666666963e+00 6.275905243637809008e+02 -2.129332269917983353e+02 -2.245203785120720852e+02
-6.770833333333333037e+00 6.176586215013517176e+02 -2.142153939923717587e+02 -2.258880937258342669e+02
-6.765625000000000000e+00 6.082327004830987107e+02 -2.154156761732342886e+02 -2.271741237267472400e+02
-6.760416666666666963e+00 5.993752484416511379e+02 -2.166315759686303011e+02 -2.284759997958340705e+02
-6.755208333333333037e+00 5.910793156429211876e+02 -2.178841567888198369e+02 -2.298148088859937275e+02
-6.750000000000000000e+00 5.833258945935043585e+02 -2.189994251666768719e+02 -2.310166002929660465e+02
-6.744791666666666963e+00 5.761866853309010139e+02 -2.202201787203876506e+02 -2.323241904601327406e+02
-6.739583333333333037e+00 5.696327171945689543e+02 -2.213441212245292036e+02 -2.335353278020732262e+02
-6.734375000000000000e+00 5.637354145997362593e+02 -2.224856089967997548e+02 -2.347643888658856497e+02
-6.729166666666666963e+00 5.584636413710943543e+02 -2.235218399753683229e+02 -2.358886222523779281e+02
-6.723958333333333037e+00 5.538686283795161671e+02 -2.245406680406056239e+02 -2.369959010400006605e+02
-6.718750000000000000e+00 5.499568945676957128e+02 -2.256982790699690042e+02 -2.382424509725398138e+02
-6.713541666666666963e+00 5.467684979328286090e+02 -2.266481103872353629e+02 -2.392817309396546648e+02
-6.708333333333333037e+00 5.441834173728581163e+02 -2.277126124763181849e+02 -2.404362530549722123e+02
-6.703125000000000000e+00 5.424269165038577967e+02 -2.286578514024168385e+02 -2.414720798036301517e+02
-6.697916666666666963e+00 5.413697556547057275e+02 -2.296503637821208770e+02 -2.425557995650483463e+02
-6.692708333333333037e+00 5.410487989920941345e+02 -2.306327400490077650e+02 -2.436300206385888032e+02
-6.687500000000000000e+00 5.414251835989870187e+02 -2.316292599649847830e+02 -2.447190695013390496e+02
-6.682291666666666963e+00 5.425356802745519644e+02 -2.325021603031468658e+02 -2.456851873711094925e+02
-6.677083333333333037e+00 5.444094901630267032e+02 -2.334496780872418924e+02 -2.467266449054895645e+02
-6.671875000000000000e+00 5.469612262998901997e+02 -2.343830110562356595e+02 -2.477546640275398317e+02
-6.666666666666666963e+00 5.502153649611427682e+02 -2.352595669481416678e+02 -2.487266720626944618e+02
-6.661458333333333037e+00 5.539430751374793545e+02 -2.360898246234395685e+02 -2.496531785260686149e+02
-6.656250000000000000e+00 5.585478233165064239e+02 -2.370117125756881933e+02 -2.506721113755434658e+02
-6.651041666666666963e+00 5.637507421466567621e+02 -2.378611168069361952e+02 -2.516193801831346377e+02
-6.645833333333333037e+00 5.692582086355954516e+02 -2.389320637001036403e+02 -2.527890443608805242e+02
-6.640625000000000000e+00 5.753351214557579851e+02 -2.402864859185074806e+02 -2.542430094298908614e+02
-6.635416666666666963e+00 5.817990951812420235e+02 -2.401039025224857539e+02 -2.541608642414409758e+02
-6.630208333333333037e+00 5.887078477334700892e+02 -2.410427259289171502e+02 -2.552009839022687174e+02
-6.625000000000000000e+00 5.960256767934689606e+02 -2.417131107427157133e+02 -2.559735564344087493e+02
-6.619791666666666963e+00 6.035335835271846463e+02 -2.422784360467180136e+02 -2.566419862013813145e+02
-6.614583333333333037e+00 6.113275240618522730e+02 -2.440357839056272837e+02 -2.585033455831299989e+02
-6.609375000000000000e+00 6.197374748541304825e+02 -2.442525285265062962e+02 -2.588249668408398065e+02
-6.604166666666666963e+00 6.279552032739368315e+02 -2.455797957644645066e+02 -2.602580780393747659e+02
-6.598958333333333037e+00 6.360759118318909486e+02 -2.461150029537711816e+02 -2.609000777454660920e+02
-6.593750000000000000e+00 6.444862345591619714e+02 -2.466127442119482964e+02 -2.615055034853996858e+02
-6.588541666666666963e+00 6.531311087516178304e+02 -2.477941317687063076e+02 -2.627955116360732859e+02
-6.583333333333333037e+00 6.617752937736564718e+02 -2.475810390304636144e+02 -2.626920483945169167e+02
-6.578125000000000000e+00 6.705873046548387038e+02 -2.488382857216793695e+02 -2.640598293575152411e+02
-6.572916666666666963e+00 6.793918734945794995e+02 -2.499118306371636891e+02 -2.652448913117929692e+02
-6.567708333333333037e+00 6.880985481087888047e+02 -2.512146451743602995e+02 -2.666602096833924520e+02
-6.562500000000000000e+00 6.968820530873226744e+02 -2.505322674950109274e+02 -2.660912886320018060e+02
-6.557291666666666963e+00 7.056296830974243903e+02 -2.512882132701480487e+02 -2.669616932725750758e+02
-6.552083333333333037e+00 7.144143085496349386e+02 -2.523818993876035961e+02 -2.681708043609225456e+02
-6.546875000000000000e+00 7.231494266090519432e+02 -2.542057516836417221e+02 -2.701110859399530568e+02
-6.541666666666666963e+00 7.318816744478023111e+02 -2.540975074772761673e+02 -2.701202749054141918e+02
-6.536458333333333037e+00 7.406818910352191097e+02 -2.553401055919228213e+02 -2.714812954374997389e+02
-6.531250000000000000e+00 7.494330651957075133e+02 -2.561915773620261803e+02 -2.724522107993107056e+02
-6.526041666666666963e+00 7.581998500878864888e+02 -2.571969584129801660e+02 -2.735780567850245575e+02
-6.520833333333333037e+00 7.669515507704103356e+02 -2.579948329029723482e+02 -2.744974483151345339e+02
-6.515625000000000000e+00 7.757954618703660117e+02 -2.590518827690571015e+02 -2.756770383932628761e+02
-6.510416666666666963e+00 7.847215476636355334e+02 -2.599958423483669208e+02 -2.767445395989087160e+02
